"seed","selection","truth","direct","raw_label","index_projection","sudo","scaled","orthogonal","targeted_projection","targeted_sudo","pit_intercept_tilt","pit_affine_tilt","correction","kappa","clipping_rate","max_inverse_information","direct_contrast_spread","target_failure","index_rmse","index_correlation","pit_intercept_tilt_theta","pit_intercept_tilt_intercept","pit_intercept_tilt_slope","pit_intercept_tilt_tilt","pit_intercept_tilt_score_error","pit_intercept_tilt_converged","pit_affine_tilt_theta","pit_affine_tilt_intercept","pit_affine_tilt_slope","pit_affine_tilt_tilt","pit_affine_tilt_score_error","pit_affine_tilt_converged","oracle_sudo","oracle_orthogonal","sample_signature","fold_signature","cell","clip","cell_n","cell_p","outer_folds","inner_folds","replication"
1616059,"min",0.75,0.588925577808299,0.121315733635596,0.587142550544778,0.608085108010525,0.626581582183452,0.640926453959796,0.645716161281191,0.637918335005029,0.645721024266699,0.648460142301268,0.0209425574657469,0.468989054862826,0.000333333333333328,1001.001001001,7.105427357601e-15,0,0.410987029793491,0.974503569545942,0.645721024266699,0.00198024229256874,1,0.0567954464583997,6.06300195234629e-15,1,0.648460142301268,0.00907136271106526,1.09698738626104,0.0024162119990713,4.67403893367191e-17,1,0.708250308562147,0.67039170268915,2154973,13532722,"randomized",0.001,3000,80,5,5,59
1616060,"min",0.75,0.71115249527662,0.143141141951891,0.706541329785591,0.733991181863307,0.761310916669032,0.801130231089212,0.781275896671977,0.775893953503878,0.781282118825341,0.782541139491405,0.0274498520777157,0.498812139369722,0.000333333333333334,1001.001001001,7.32747196252603e-15,0,0.393455355975178,0.976332180227697,0.781282118825341,-0.000787619813719899,1,0.0701296235487202,7.33719159503228e-13,1,0.782541139491405,0.000167752449113942,1.13310452007167,-0.0232689673667793,1.03620815631681e-16,1,0.775379772937899,0.826074151425123,2208189,13544984,"randomized",0.001,3000,80,5,5,60
1616061,"min",0.75,0.655807022528158,0.133966935384566,0.6590865903287,0.675042096656898,0.689979971286289,0.653980462474359,0.716922547094493,0.702818422564137,0.716916816036778,0.719268348166537,0.0159555063281979,0.483529939630042,0.000333333333333338,1001.001001001,8.43769498715119e-15,0,0.332534547972412,0.982814534193763,0.716916816036778,0.00287556793387625,1,0.0611097935086201,1.11379942306182e-13,1,0.719268348166537,0.00737608085613282,1.12949071994613,-0.0214595978545205,1.12502599828683e-17,1,0.7357153667848,0.648687274713674,2247895,13429101,"randomized",0.001,3000,80,5,5,61
1616062,"min",0.75,0.653908379713906,0.137395287397421,0.656863179115913,0.681779106803293,0.704151124164652,0.737446355025373,0.718661766225644,0.713619982159082,0.718656555691982,0.721293281083588,0.0249159276873794,0.473101915050466,0,305.067622262848,7.54951656745106e-15,0,0.404605072098526,0.979192670426601,0.718656555691982,-0.00151790113947308,1,0.064748175978076,8.2861125368557e-15,1,0.721293281083588,0.00259477643231665,1.13458882822127,-0.0206238612200822,2.93098878501041e-17,1,0.752134354034158,0.776370342781851,2202971,13497440,"randomized",0.001,3000,80,5,5,62
1616063,"min",0.75,0.634916877303033,0.132701428636376,0.632369134779326,0.657516636503956,0.679676143514566,0.662185447643948,0.705290581425177,0.693529493102941,0.705287120550698,0.711067713053703,0.0251475017246299,0.468419111735194,0.000333333333333346,1001.001001001,5.99520433297585e-15,0,0.3931654113827,0.981212708621547,0.705287120550698,0.000547509751045848,1,0.0703702432476658,3.55745063037224e-15,1,0.711067713053703,0.00248218019124539,1.12867482964177,-0.0055469852729851,3.58231962612384e-17,1,0.732669706825498,0.65958680413412,2255591,13562861,"randomized",0.001,3000,80,5,5,63
1616064,"min",0.75,0.611398353447093,0.121934917825764,0.614220881319178,0.631822839934072,0.648692445465241,0.660702708726747,0.669213269625955,0.660411138364495,0.669230995480851,0.669841543824502,0.0176019586148938,0.489377431777942,0,506.128831620641,7.99360577730113e-15,0,0.414067440269827,0.972623964501751,0.669230995480851,0.00477238978489859,1,0.0578326420337575,1.80673846254346e-13,1,0.669841543824502,0.00572861249590638,1.10139098117128,-0.00354708856509719,1.93178806284777e-17,1,0.714888846328987,0.664592872065631,2280087,13451256,"randomized",0.001,3000,80,5,5,64
1616065,"min",0.75,0.704199963273584,0.14312793596619,0.702325923671485,0.731267921886027,0.759287646325766,0.789090434790249,0.777636073362589,0.771324096326229,0.777664383600769,0.782761118471277,0.0289419982145419,0.491904442739556,0,261.741725168524,1.11022302462516e-14,0,0.373375566535963,0.976447415714586,0.777664383600769,-0.00218200686701694,1,0.0734644203271845,1.96440937590599e-13,1,0.782761118471277,-0.00414938880422714,1.11329462890205,-0.00122091831422761,2.27965794389699e-17,1,0.776815684385868,0.762561293415681,2291541,13481338,"randomized",0.001,3000,80,5,5,65
1616066,"min",0.75,0.609384915762183,0.126627551212422,0.611037283240848,0.632649469703146,0.651995242850769,0.66087438331512,0.667417037571651,0.660201365930943,0.667388851494696,0.669349202986155,0.0216121864622973,0.472332443604868,0,446.381709509782,7.54951656745106e-15,0,0.379583869012814,0.981500504975251,0.667388851494696,-0.00281868160733898,1,0.0580039357325123,7.55484563796927e-15,1,0.669349202986155,0.00192714912311786,1.09526051934969,0.0019139636645968,9.17784367023463e-18,1,0.716283817913452,0.66921514814656,2191001,13519818,"randomized",0.001,3000,80,5,5,66
1616067,"min",0.75,0.679367978824001,0.14115735447987,0.680521836722006,0.707921116081768,0.733445201693591,0.764722077985308,0.746870625976788,0.740223650792491,0.746871276428811,0.749847721053139,0.0273992793597626,0.482283876422573,0,158.29170611763,5.10702591327572e-15,0,0.424809272526902,0.97054737980428,0.746871276428811,-0.000641984309790317,1,0.0675032976048105,2.37694308680148e-14,1,0.749847721053139,0.0072532869722661,1.1298640258808,-0.0177457185554517,4.21863443437568e-11,1,0.762264359669314,0.804034678545497,2180127,13557716,"randomized",0.001,3000,80,5,5,67
1616068,"min",0.75,0.626581152565594,0.126754410899046,0.626637400053046,0.648149397478694,0.668592619232552,0.655902505106883,0.693206282176744,0.681723999044703,0.693287225810231,0.695423796630056,0.021511997425648,0.487262899673849,0.00033333333333333,1001.001001001,7.7715611723761e-15,0,0.313510851956941,0.982630710915579,0.693287225810231,-0.00428611195267137,1,0.0667060732446368,2.05501985798643e-13,1,0.695423796630056,-0.00636721649885452,1.11822161807507,-0.0052327936471834,3.3158661002138e-17,1,0.721777147419968,0.644350525189142,2351409,13452177,"randomized",0.001,3000,80,5,5,68
1616069,"min",0.75,0.626586886173861,0.130381575623972,0.625763726298693,0.651296887829808,0.674470211439404,0.706853017530109,0.691746297793676,0.685618083323782,0.691742960856228,0.693640027041332,0.0255331615311154,0.475774910520619,0.000666666666666669,1001.001001001,8.43769498715119e-15,0,0.419229920486002,0.978860462319769,0.691742960856228,-0.00058359939335441,1,0.0651560746823675,1.54802837215584e-14,1,0.693640027041332,-0.00102674017265466,1.13737637017772,-0.0190250911560526,3.71554638907886e-17,1,0.730178589410505,0.74806527582593,2249612,13386051,"randomized",0.001,3000,80,5,5,69
1616070,"min",0.75,0.643276434333832,0.13360917486924,0.64492765296297,0.663585050076516,0.680890381062068,0.674534709635904,0.705786419423809,0.69475542167118,0.705787988442026,0.707001154230539,0.0186573971135462,0.481201841469459,0,283.032669685468,8.43769498715119e-15,0,0.404649782031712,0.976122135040915,0.705787988442026,0.000922646400651216,1,0.0625115541081934,1.48365764118807e-14,1,0.707001154230539,0.00317628439425044,1.12327799043786,-0.0155771062240036,1.43588844518187e-17,1,0.734444098656857,0.663648766118004,2268955,13606457,"randomized",0.001,3000,80,5,5,70
1616071,"min",0.75,0.667957605651044,0.138324277718517,0.668795597575648,0.690031812774731,0.709574110872199,0.704530872498307,0.731448896698404,0.722841087226992,0.73145666394885,0.734674821223192,0.0212362151990836,0.479230273927629,0,267.843503054746,7.105427357601e-15,0,0.413810241520172,0.971744085653461,0.73145666394885,0.00124064026805535,1,0.0634990582978058,3.04372823241768e-14,1,0.734674821223192,0.00329510635690509,1.10816667292737,-0.00553353628765999,4.692542650749e-17,1,0.754651749475294,0.712257715822642,2214429,13533749,"randomized",0.001,3000,80,5,5,71
1616072,"min",0.75,0.669497651489326,0.134528099651751,0.671880256537302,0.694609110393038,0.716474210093247,0.74108059794276,0.727925706607054,0.722819509137417,0.727941522796317,0.730772029258662,0.0227288538557359,0.490315344495711,0.000333333333333336,1001.001001001,5.77315972805081e-15,0,0.306538129679287,0.983373146884412,0.727941522796317,0.00182389412098609,1,0.0584438713069903,2.59776792669678e-13,1,0.730772029258662,0.00158302443218384,1.09356338916226,-0.0013660915401777,1.1842378929335e-17,1,0.747249738819046,0.769458217992309,2297006,13419776,"randomized",0.001,3000,80,5,5,72
1616073,"min",0.75,0.608293634070867,0.126962229189863,0.605825520065153,0.632538534549356,0.656601754301404,0.669736433527271,0.666066279142818,0.662563536772702,0.666051671731056,0.666162930712064,0.0267130144842025,0.473907136163095,0,223.243543543747,5.99520433297585e-15,0,0.388711168909975,0.982784696022921,0.666051671731056,0.0011256592326445,1,0.0577580376601884,5.0828970662072e-15,1,0.666162930712064,0.00280838936613951,1.07409343082162,0.0127987343459373,5.03301104496738e-18,1,0.714722232575722,0.636194988869648,2256329,13440765,"randomized",0.001,3000,80,5,5,73
1616074,"min",0.75,0.684514536086572,0.137225205423522,0.684833737282697,0.709445982738953,0.732988601612959,0.751901244480964,0.752486442309791,0.744205429775465,0.752492194210059,0.756923128359935,0.024612245456256,0.488893888528961,0,759.589674973298,9.32587340685131e-15,0,0.353927735848663,0.974563359360358,0.752492194210059,-0.00197472528194697,1,0.0679776581234867,6.99016548348178e-13,1,0.756923128359935,0.00293265879337903,1.11163069526664,-0.00400424131010055,8.55611877644454e-17,1,0.753971334947555,0.777018821424612,2211375,13400683,"randomized",0.001,3000,80,5,5,74
1616075,"min",0.75,0.713019175329476,0.14146535372285,0.710377550386603,0.736339857945827,0.761841657875164,0.784448529163887,0.779017884188861,0.771314912406668,0.779060424078163,0.785415285851567,0.0259623075592236,0.495525933972639,0,496.713816199811,8.43769498715119e-15,0,0.293190360072483,0.981468638267005,0.779060424078163,0.00308505694715261,1,0.0660412487486877,8.28537534876735e-13,1,0.785415285851567,0.00828583489963396,1.10568323600078,-0.00295806325733751,9.44429719614467e-17,1,0.765424830361675,0.809859274205194,2189055,13563773,"randomized",0.001,3000,80,5,5,75
1616076,"min",0.75,0.589345327965798,0.123810743048409,0.587219898319229,0.609105911049865,0.62807126163615,0.629649761301138,0.644022236561934,0.637792472901341,0.644040048682751,0.644825968661606,0.0218860127306356,0.464252574367073,0,319.217363540103,7.7715611723761e-15,0,0.390376308716285,0.984718243012685,0.644040048682751,-0.00343479681502534,1,0.0546947207169538,2.14643118094197e-16,1,0.644825968661606,-0.00098566764897969,1.10056279732737,-0.00378557407624912,1.787751043499e-11,1,0.710473297715195,0.644781034465804,2232040,13429677,"randomized",0.001,3000,80,5,5,76
1616077,"min",0.75,0.704040609257202,0.139824120579151,0.698609281815488,0.7220024659813,0.744725765058578,0.744810827877366,0.768494799699282,0.758480550262719,0.768482179466645,0.773926329562243,0.0233931841658117,0.492737031952306,0.000666666666666672,1001.001001001,9.54791801177635e-15,0,0.332955138892833,0.976045985225734,0.768482179466645,-0.00100550515438388,1,0.0644415702094426,1.01660013740457e-12,1,0.773926329562243,0.000316806288972349,1.10106715433522,-0.0012696606090229,1.78375832623108e-16,1,0.75652328607818,0.748760745976333,2223387,13452464,"randomized",0.001,3000,80,5,5,77
1616078,"min",0.75,0.677063878515823,0.137942737864184,0.679367526016624,0.703037604600214,0.725860402769373,0.738847108431468,0.745916076580046,0.737036137058137,0.745919153754527,0.749045331330979,0.0236700785835905,0.49088806206876,0.000333333333333334,1001.001001001,8.88178419700125e-15,0,0.375688785845338,0.976876651524976,0.745919153754527,0.00309277174809685,1,0.0688552752387043,2.47715329730151e-13,1,0.749045331330979,0.00210342666517922,1.13007322871461,-0.0160864319094321,1.02140518265514e-17,1,0.754647009609374,0.762683932795012,2296524,13510145,"randomized",0.001,3000,80,5,5,78
1616079,"min",0.75,0.714273832044153,0.144474293784049,0.714755587705914,0.739476419966739,0.763883902084784,0.762120280321611,0.788771123767249,0.77930936279244,0.788768279033048,0.793184717627786,0.0247208322608254,0.496810900732679,0,129.078261237575,1.02140518265514e-14,0,0.375462296447377,0.974163319099803,0.788768279033048,0.00382526273393501,1,0.0744944469888945,3.54086833927643e-13,1,0.793184717627786,0.00822895106796745,1.13241648835834,-0.0156707469819095,9.37028232783632e-17,1,0.774493683199232,0.772937919610513,2222900,13507277,"randomized",0.001,3000,80,5,5,79
1616080,"min",0.75,0.618017964864968,0.126823433652316,0.615792842597006,0.64315058074494,0.668481800625344,0.689563831273501,0.684454058203982,0.677968805137978,0.684453941386702,0.687096216983297,0.0273577381479342,0.480769042097592,0,873.784256469346,6.21724893790088e-15,0,0.379897618488301,0.972173094756916,0.684453941386702,-0.00013538593014738,1,0.0664359765217336,3.60783995271656e-14,1,0.687096216983297,0.000557292663212607,1.08282746890216,0.017889388352498,5.64363370851121e-17,1,0.718568016643951,0.710489778277277,2233672,13449509,"randomized",0.001,3000,80,5,5,80
1616081,"min",0.75,0.70275975333372,0.139326641347179,0.701448171861736,0.727211031637966,0.753471806362668,0.755787304983071,0.779248552115713,0.767518575480519,0.779247881446663,0.782643322503243,0.0257628597762296,0.504785468693696,0.00033333333333334,1001.001001001,9.99200722162641e-15,0,0.30994913224493,0.980770575704149,0.779247881446663,8.16160362343646e-05,1,0.0764881281129435,1.98657742108329e-12,1,0.782643322503243,0.0114885349701885,1.14750981067227,-0.0237803889928247,4.58892183511731e-16,1,0.754715436946796,0.764628434605538,2215939,13480014,"randomized",0.001,3000,80,5,5,81
1616082,"min",0.75,0.754555556646244,0.15120718921273,0.758456879619972,0.7786426401794,0.799572858571698,0.801869249143875,0.829582627790453,0.817048446674865,0.829572304145278,0.830524792884375,0.0201857605594279,0.509053144931119,0,191.637679520246,7.99360577730113e-15,0,0.330438338930002,0.980252065515597,0.829572304145278,0.00108752193659158,1,0.0750167474990337,1.4349987864648e-12,1,0.830524792884375,0.0047240448632881,1.15749846507175,-0.0428721057450102,3.27145717922879e-17,1,0.794166017833452,0.844376444388937,2213851,13584502,"randomized",0.001,3000,80,5,5,82
1616083,"min",0.75,0.574228782396179,0.120666302875965,0.574261599306741,0.600031528716743,0.621926494069302,0.633263058769078,0.630074171518846,0.626454465988146,0.630099862572698,0.632733098417664,0.0257699294100023,0.459352012872929,0,124.388902098199,6.66133814775094e-15,0,0.377126631880031,0.977853510849839,0.630099862572698,-0.00454412463098846,1,0.0558710801765188,1.06966287679218e-15,1,0.632733098417664,-0.00195344479382197,1.05960568473822,0.0242770162503668,2.56344794280494e-11,1,0.699314195855444,0.642006201837093,2214294,13424189,"randomized",0.001,3000,80,5,5,83
1616084,"min",0.75,0.655072316438426,0.132616674890343,0.655740432644963,0.681838031050127,0.706638953137131,0.73810182356259,0.723078611376322,0.715863950346704,0.723076143019332,0.726421677143612,0.0260975984051638,0.48726214135872,0.000333333333333348,1001.001001001,7.99360577730113e-15,0,0.267881515714622,0.989325819606836,0.723076143019332,0.000957189409088796,1,0.0680038265809059,4.62117751472609e-13,1,0.726421677143612,0.0055464930911152,1.11842427547748,-0.00622710375439174,4.94419320299736e-17,1,0.74050728660526,0.762751823886134,2163556,13507266,"randomized",0.001,3000,80,5,5,84
1616085,"min",0.75,0.722870655961602,0.145793271963572,0.725845609675317,0.749247381934569,0.772687232136814,0.830544971783646,0.789807499614559,0.7841238499693,0.789820752596551,0.791313559888087,0.0234017722592513,0.500406454142632,0,354.082539894864,7.99360577730113e-15,0,0.377458251218729,0.974605746177345,0.789820752596551,0.00150229808595018,1,0.0669500966349491,3.23331287669741e-13,1,0.791313559888087,0.000623371511869646,1.14386334504845,-0.0355516866775204,2.368475785867e-17,1,0.785885557001557,0.872169977510037,2271870,13498944,"randomized",0.001,3000,80,5,5,85
1616086,"min",0.75,0.603906934316581,0.124795660398829,0.601625708492586,0.626028500392979,0.647930016686185,0.683667156642452,0.6643941239446,0.658388855143838,0.664384700897597,0.665744082800958,0.0244027919003931,0.472990897556126,0,481.804834172576,6.21724893790088e-15,0,0.37176750781103,0.981740997709815,0.664384700897597,0.00343882692966807,1,0.0604777665810162,2.24108139453468e-14,1,0.665744082800958,0.00705892714155355,1.11869713435644,-0.00984487403698249,4.37427871702312e-17,1,0.715281189361403,0.71711976825036,2225459,13514146,"randomized",0.001,3000,80,5,5,86
1616087,"min",0.75,0.68486468920684,0.139528546020107,0.682318498415077,0.707353855160566,0.730998528647856,0.725114649354673,0.749813407171281,0.743551204832502,0.749854785279792,0.752936213732256,0.0250353567454884,0.485716080582248,0,642.927243532766,7.99360577730113e-15,0,0.360887220143101,0.973416893552408,0.749854785279792,0.00302962381167342,1,0.0649900960729511,9.74843909299731e-14,1,0.752936213732256,0.00474335526993285,1.07891028546962,0.0140286563920378,6.33567272719423e-17,1,0.759516992434899,0.759004630295501,2234487,13518556,"randomized",0.001,3000,80,5,5,87
1616088,"min",0.75,0.603382814473042,0.124511005673831,0.607471929616448,0.626223606387653,0.643072390465399,0.653554980847212,0.664730169910174,0.655485692639035,0.664751159252292,0.667896427014702,0.0187516767712046,0.473274324993549,0,689.625346372744,6.66133814775094e-15,0,0.366003151038527,0.985384547935961,0.664751159252292,-0.00176889099972457,1,0.0613683447792496,2.71967633599009e-14,1,0.667896427014702,0.00512416141194905,1.14243923879118,-0.021431776251562,3.75995531006386e-17,1,0.711567132975925,0.688123134757205,2260249,13533320,"randomized",0.001,3000,80,5,5,88
1616089,"min",0.75,0.66284541995683,0.133702940258224,0.656565206355496,0.681216928581295,0.704555598437045,0.690216855254056,0.725738108215113,0.715771575384635,0.725748301916145,0.728106512244805,0.0246517222257987,0.486319632815072,0,201.210607594197,1.15463194561016e-14,0,0.324856519344204,0.985824575837268,0.725748301916145,0.00257631288324824,1,0.0629028819593142,1.14524389971393e-13,1,0.728106512244805,0.00875506534845727,1.13156849384973,-0.02194848127094,3.25665420556713e-17,1,0.743381731110226,0.705504094112913,2201785,13388094,"randomized",0.001,3000,80,5,5,89
1616090,"min",0.75,0.740344707053807,0.146331300767198,0.74354491637998,0.77178506370618,0.800977307272846,0.836806047329041,0.822259553821922,0.813280929518154,0.822267300831248,0.827432755697064,0.0282401473262,0.508288843853303,0.000666666666666654,1001.001001001,7.32747196252603e-15,0,0.319656830475824,0.979323344279969,0.822267300831248,0.00378867452122212,1,0.0819225937774406,9.39028440190744e-12,1,0.827432755697064,0.00481313247427764,1.13976845731205,-0.0163887889407954,6.76051807128412e-15,1,0.781913694376256,0.81991766714659,2314650,13581223,"randomized",0.001,3000,80,5,5,90
1616091,"min",0.75,0.689073051908559,0.139396256348666,0.686000386650016,0.715581864709824,0.743380663659445,0.788296743618648,0.760153330304109,0.754208302938186,0.760147048040539,0.76567966318118,0.0295814780598083,0.484466098779076,0,376.17960287372,6.88338275267597e-15,0,0.32710581385219,0.979856079010206,0.760147048040539,0.000975987333475992,1,0.07107399613198,2.0902775806538e-13,1,0.76567966318118,0.00707869800236804,1.12414794228431,-0.00894039020539235,8.14163551391781e-17,1,0.754037671711855,0.810400033864794,2205793,13488462,"randomized",0.001,3000,80,5,5,91
1616092,"min",0.75,0.648073078783115,0.133883692762516,0.645512678943776,0.674229639112104,0.701600725046522,0.676542747609681,0.720476032491553,0.711494766169053,0.720527020999864,0.720756404546442,0.0287169601683279,0.488002129442657,0,318.322374391871,7.105427357601e-15,0,0.380482639544624,0.975880476866322,0.720527020999864,0.0041707153587639,1,0.0724539422167485,7.95457033575531e-14,1,0.720756404546442,0.00754585064748794,1.08651905372714,0.016612656240975,9.11863177558795e-17,1,0.741783981690808,0.664066195996623,2169432,13574709,"randomized",0.001,3000,80,5,5,92
1616093,"min",0.75,0.705098904781451,0.139074693118091,0.707628543181091,0.726234954822356,0.744591447505332,0.764348817855431,0.776058316842609,0.763990094524912,0.776112649132883,0.783610726028294,0.0186064116412651,0.496619327365391,0,815.526561805005,6.43929354282591e-15,0,0.351431469710064,0.971672468534917,0.776112649132883,0.00300656235672467,1,0.0710137443514319,1.16660577494561e-12,1,0.783610726028294,0.00524238620363683,1.15540152901709,-0.031061626664473,7.71234927772942e-17,1,0.76889546391107,0.780965795887024,2266491,13448133,"randomized",0.001,3000,80,5,5,93
1616094,"min",0.75,0.65232228895393,0.132689503200828,0.655466006660867,0.678273651000483,0.699709527837532,0.724803570038889,0.718230422128114,0.710152716035287,0.718218948651394,0.721421403576236,0.0228076443396158,0.484497532451258,0,384.860672089632,7.105427357601e-15,0,0.35356154075625,0.978897148760158,0.718218948651394,0.00392122518003115,1,0.0658966596974633,1.89155950162482e-13,1,0.721421403576236,0.0029118595509591,1.11364403699513,-0.00503342371632082,4.58892183511731e-17,1,0.73950814490222,0.758707908430711,2251734,13533324,"randomized",0.001,3000,80,5,5,94
1616095,"min",0.75,0.620015280351372,0.124687135529489,0.621378900426273,0.644175673092877,0.665773705523746,0.695856370000482,0.674352268651671,0.671450221069574,0.674340598139207,0.675057836528692,0.0227967726666042,0.486499093383748,0.000333333333333331,1001.001001001,8.21565038222616e-15,0,0.334495084074758,0.979628653466033,0.674340598139207,0.0016859238677535,1,0.054325317787835,8.81540766310233e-14,1,0.675057836528692,0.00510940222331849,1.0714706790105,0.0107296430937193,5.09222293961405e-17,1,0.720493221048821,0.73339138759355,2220827,13473338,"randomized",0.001,3000,80,5,5,95
1616096,"min",0.75,0.597537952907392,0.121828421703739,0.595939134318906,0.617124583036242,0.636329543081255,0.647095758054762,0.656128366154931,0.645950980536467,0.656172474004336,0.659398188193462,0.0211854487173361,0.475483181118863,0,116.274259938192,7.99360577730113e-15,0,0.334538130365782,0.977469590963225,0.656172474004336,-0.00324904741582261,1,0.058634521096944,1.26145020355276e-14,1,0.659398188193462,0.00128447194369601,1.1343564925108,-0.0184228682086525,9.0002079862946e-17,1,0.705520770390571,0.680109365680321,2226409,13435469,"randomized",0.001,3000,80,5,5,96
1616097,"min",0.75,0.633080632433741,0.127717262824755,0.634724399971023,0.64780976101402,0.66009391945264,0.655933542192824,0.685481917364969,0.679832038692759,0.685504009163294,0.685898166561918,0.0130853610429967,0.48420934608246,0,385.323768717523,1.33226762955019e-14,0,0.390429608078089,0.977630910770572,0.685504009163294,-0.0021850222309556,1,0.052423376729553,2.11421991025418e-14,1,0.685898166561918,-0.00698199150144036,1.105842012507,-0.0141889940878127,7.81967083677652e-17,1,0.728686735139304,0.566693185849955,2307761,13470017,"randomized",0.001,3000,80,5,5,97
1616098,"min",0.75,0.708176987328281,0.141011593546666,0.712794206269815,0.736430527090462,0.76024081901082,0.787623673042343,0.779960509280792,0.771842231590069,0.779985578449008,0.783764211322632,0.0236363208206468,0.501833335296882,0.00066666666666667,1001.001001001,1.11022302462516e-14,0,0.321876784843257,0.979594226341927,0.779985578449008,0.0017095967343742,1,0.0718085911207271,2.50685724031049e-12,1,0.783764211322632,0.00951241655558236,1.12697834876455,-0.0143359204896506,1.47289587933604e-16,1,0.7690219902719,0.82199200530397,2202262,13526216,"randomized",0.001,3000,80,5,5,98
1616099,"min",0.75,0.69304880298059,0.140847581531585,0.695633644024927,0.718129157286326,0.739824136248945,0.778198633392321,0.762216871344858,0.754671246371658,0.762205596965538,0.765345564830051,0.0224955132613991,0.490942233742023,0.000333333333333327,1001.001001001,5.55111512312578e-15,0,0.35022903340991,0.984447967470211,0.762205596965538,0.00202824280484931,1,0.0691567939849479,1.25896478427497e-13,1,0.765345564830051,0.00648136480662043,1.13637240500066,-0.0222159701958283,1.00216131689497e-16,1,0.770024094719809,0.818638157265696,2222017,13537009,"randomized",0.001,3000,80,5,5,99
1616100,"min",0.75,0.694511884015058,0.138352427282455,0.693749373191674,0.721998417229783,0.750372932474533,0.788262911191021,0.768757102042677,0.761936010743722,0.768753013702495,0.772881475763285,0.0282490440381096,0.501107941713922,0.000666666666666663,1001.001001001,8.88178419700125e-15,0,0.282861339712641,0.98846634145119,0.768753013702495,0.00295394402915562,1,0.0742411296874363,2.43045480038025e-12,1,0.772881475763285,0.000412211851678509,1.12970718986215,-0.0117135930532354,3.77475828372553e-17,1,0.760966497138774,0.823268265132051,2343169,13530118,"randomized",0.001,3000,80,5,5,100
1626001,"min",0.75,0.696194610835947,0.130025748876492,0.693120827611263,0.706443673072668,0.720695500453566,0.775098845913884,0.768599241982838,0.75264661840138,0.768595299065551,0.775553786394253,0.0133228454614042,0.516844840278012,0.000333333333333336,1001.001001001,6.21724893790088e-15,0,0.468473000228126,0.984381755568818,0.768595299065551,-0.000520507538364315,1,0.0724006882296033,1.34738845266232e-11,1,0.775553786394253,0.023020567681731,1.27406945874932,-0.111446504617693,3.03330693895987e-14,1,0.768187464830146,0.816892350259644,2201181,13423676,"confounded",0.001,3000,80,5,5,1
1626002,"min",0.75,0.704990223308918,0.132571229556722,0.705939438823949,0.721474371713107,0.738308098001363,0.78382244583008,0.787808877800394,0.770298040798299,0.787809842116134,0.790159426825663,0.0155349328891585,0.520062514668555,0.000333333333333342,1001.001001001,6.21724893790088e-15,0,0.507842749230873,0.979457285644474,0.787809842116134,0.000299645239468441,1,0.0828196188072167,3.84877315203388e-18,1,0.790159426825663,0.00944980635084205,1.25288312772166,-0.0931109291668069,1.17164944413162e-13,1,0.768644250378795,0.798283654856367,2227131,13442011,"confounded",0.001,3000,80,5,5,2
1626003,"min",0.75,0.718822888070218,0.133910776086509,0.718816265965147,0.728365857475974,0.738860995604538,0.78207121466069,0.793330864442321,0.77479742805516,0.793333421186404,0.796660449386503,0.0095495915108269,0.523585915967632,0,772.261380240301,4.44089209850063e-15,0,0.507627930719848,0.978448485070594,0.793333421186404,0.00174881645742988,1,0.0745105331161864,2.44214583370687e-11,1,0.796660449386503,0.00235572995475601,1.28032806488729,-0.123668667893133,1.31653206854783e-14,1,0.776484997314048,0.802437569274618,2278538,13449059,"confounded",0.001,3000,80,5,5,3
1626004,"min",0.75,0.689013760379328,0.129177494272884,0.688737053787791,0.70169932736348,0.715502339468248,0.755590541264273,0.760262238438588,0.743533107259088,0.760269097846151,0.76304355758156,0.0129622735756887,0.51570576415878,0.000666666666666656,1001.001001001,7.32747196252603e-15,0,0.496940442109569,0.977655337310043,0.760269097846151,-0.00102260932242392,1,0.0712553374668236,1.77660499645071e-11,1,0.76304355758156,0.0179041338754741,1.23851947163887,-0.0903134008753562,2.64983590625434e-14,1,0.758065177014536,0.803498870236952,2188544,13554824,"confounded",0.001,3000,80,5,5,4
1626005,"min",0.75,0.686041690745292,0.129920854181203,0.686061465317294,0.696075899981355,0.706453779441491,0.738092088231511,0.760677849781994,0.743248485221252,0.760679847139455,0.763588651978024,0.0100144346640612,0.508911318103982,0.000333333333333341,1001.001001001,5.99520433297585e-15,0,0.453177885014405,0.987718572511666,0.760679847139455,0.000860930049529951,1,0.074638156394163,1.26795113667792e-11,1,0.763588651978024,0.01292651455448,1.28350268661439,-0.116947701223036,1.13751970805727e-13,1,0.756890658727015,0.727249735087945,2200399,13408560,"confounded",0.001,3000,80,5,5,5
1626006,"min",0.75,0.654243196745995,0.122733650627804,0.654469201048967,0.665301050562815,0.676443213284813,0.724290458427776,0.722685202987988,0.705952502640202,0.722671199844203,0.725329430316211,0.0108318495138487,0.50706091370156,0.000666666666666676,1001.001001001,5.77315972805081e-15,0,0.47758045034173,0.984937879384918,0.722671199844203,-0.00264915748579719,1,0.0684280030982082,1.00296698353948e-11,1,0.725329430316211,0.00941205758918002,1.24710547738404,-0.0905808438869624,6.89635015760359e-14,1,0.744457204010263,0.766103751860314,2232886,13600841,"confounded",0.001,3000,80,5,5,6
