"estimator","truth","estimate","se","covered","bootstrap_success","cell","primary","clip","cell_n","cell_p","outer_folds","inner_folds","bootstrap_reps","bootstrap_fit_timeout","replication"
"direct",0.75,0.64985692557977,0.0438483113714161,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,41
"raw_label",0.75,0.130571912637668,0.00794044491730696,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,41
"index_projection",0.75,0.644084034081468,0.0438263681123585,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,41
"sudo",0.75,0.669505147561721,0.0455610978917635,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,41
"scaled",0.75,0.693527230584423,0.0493530486881344,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,41
"orthogonal",0.75,0.703757556226218,0.0559908508780842,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,41
"targeted_projection",0.75,0.714293924055062,0.0517450731297446,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,41
"targeted_sudo",0.75,0.705939166356627,0.0504361121500332,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,41
"pit_intercept_tilt",0.75,0.71435042924362,0.051745732999552,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,41
"pit_affine_tilt",0.75,0.718003042896972,0.0536834437578566,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,41
"direct",0.75,0.738916715454625,0.0387954985999606,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,42
"raw_label",0.75,0.146599385798822,0.006933028602618,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,42
"index_projection",0.75,0.739543473101212,0.0387007138573774,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,42
"sudo",0.75,0.766195133374023,0.0385255283116331,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,42
"scaled",0.75,0.794365978311629,0.0406369772873961,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,42
"orthogonal",0.75,0.836597977485802,0.0432399835950632,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,42
"targeted_projection",0.75,0.821063564209587,0.0473996675163798,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,42
"targeted_sudo",0.75,0.81055368935787,0.0455860453939508,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,42
"pit_intercept_tilt",0.75,0.82108376091417,0.0474094632788277,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,42
"pit_affine_tilt",0.75,0.823824473935771,0.0483383192900481,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,42
"direct",0.75,0.67251174972938,0.0368413479309749,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,43
"raw_label",0.75,0.13593126848099,0.0075219496472784,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,43
"index_projection",0.75,0.6759011361797,0.036821602613469,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,43
"sudo",0.75,0.697368726008677,0.0399554489386573,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,43
"scaled",0.75,0.717561864280332,0.0450559407085298,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,43
"orthogonal",0.75,0.726551146751832,0.0536038835065864,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,43
"targeted_projection",0.75,0.739694449412894,0.0467171764330786,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,43
"targeted_sudo",0.75,0.729638004771633,0.0455610364770509,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,43
"pit_intercept_tilt",0.75,0.739722825256308,0.0467192461592242,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,43
"pit_affine_tilt",0.75,0.745404869235026,0.0482080986440562,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,43
"direct",0.75,0.662920526713734,0.041138653698582,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,44
"raw_label",0.75,0.135594669306969,0.00830381344642345,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,44
"index_projection",0.75,0.66389649729958,0.041136176611347,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,44
"sudo",0.75,0.68584351083418,0.0433192230748111,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,44
"scaled",0.75,0.707056203960032,0.0469780615951491,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,44
"orthogonal",0.75,0.703536005242101,0.0635036037216408,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,44
"targeted_projection",0.75,0.724775028111869,0.0500463784817922,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,44
"targeted_sudo",0.75,0.717402941570758,0.0487426283093051,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,44
"pit_intercept_tilt",0.75,0.724775379973382,0.0500454932290761,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,44
"pit_affine_tilt",0.75,0.72503827607002,0.0511673724659719,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,44
"direct",0.75,0.662461616712395,0.0384085540890788,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,45
"raw_label",0.75,0.136674238879087,0.00788072661409683,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,45
"index_projection",0.75,0.655140984203501,0.038577983640857,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,45
"sudo",0.75,0.680716570882483,0.0395206113084763,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,45
"scaled",0.75,0.703806294433685,0.0425923936290056,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,45
"orthogonal",0.75,0.722620333994465,0.0445667886932748,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,45
"targeted_projection",0.75,0.724770465140404,0.0452737244678078,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,45
"targeted_sudo",0.75,0.717587194807086,0.0439988126472408,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,45
"pit_intercept_tilt",0.75,0.724767804460238,0.0452740012501081,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,45
"pit_affine_tilt",0.75,0.727718386265186,0.0463812538575544,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,45
"direct",0.75,0.65153598179853,0.0424269912602293,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,46
"raw_label",0.75,0.13475802591927,0.00781223495181325,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,46
"index_projection",0.75,0.64902957330213,0.0419709969254254,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,46
"sudo",0.75,0.670979054303098,0.0436840245974589,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,46
"scaled",0.75,0.690889816147629,0.0467442679501928,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,46
"orthogonal",0.75,0.686016938059453,0.0538628847254108,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,46
"targeted_projection",0.75,0.712910007220891,0.0499577442372851,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,46
"targeted_sudo",0.75,0.703744091771334,0.0487941733152343,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,46
"pit_intercept_tilt",0.75,0.712891771810883,0.049957744953503,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,46
"pit_affine_tilt",0.75,0.714948356101327,0.0512623616148228,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,46
"direct",0.75,0.699819035007181,0.0338275592064112,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,47
"raw_label",0.75,0.142457727438519,0.00641667567090496,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,47
"index_projection",0.75,0.699272857463335,0.033270210977748,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,47
"sudo",0.75,0.726456985858397,0.0346497678238696,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,47
"scaled",0.75,0.752953734432535,0.0380496786073661,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,47
"orthogonal",0.75,0.79478441518097,0.0423066151027228,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,47
"targeted_projection",0.75,0.766184441749136,0.0416660537143471,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,47
"targeted_sudo",0.75,0.762507983106315,0.0403113092371824,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,47
"pit_intercept_tilt",0.75,0.766179461061947,0.0416672798543945,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,47
"pit_affine_tilt",0.75,0.766750944388051,0.0429043144424188,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,47
"direct",0.75,0.704913278632004,0.0395133526829829,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,48
"raw_label",0.75,0.143995301803302,0.00755605901950623,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,48
"index_projection",0.75,0.703067480148996,0.0391917813077273,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,48
"sudo",0.75,0.727906409057902,0.0426321063551743,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,48
"scaled",0.75,0.75180572283805,0.0478233828195427,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,48
"orthogonal",0.75,0.748056891669133,0.0553609318232749,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,48
"targeted_projection",0.75,0.777530003578746,0.049281728077707,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,48
"targeted_sudo",0.75,0.76577939645097,0.0482625447393323,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,48
"pit_intercept_tilt",0.75,0.777510911608214,0.0492820328744433,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,48
"pit_affine_tilt",0.75,0.780927679827936,0.0506928981108817,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,48
"direct",0.75,0.742130200300443,0.0405038924533108,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,49
"raw_label",0.75,0.151069783013533,0.00777667653865603,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,49
"index_projection",0.75,0.748298637960881,0.0406197918824057,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,49
"sudo",0.75,0.768704881002297,0.0422390948791273,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,49
"scaled",0.75,0.789045134802971,0.0458655969856184,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,49
"orthogonal",0.75,0.799608056500921,0.0520836794388783,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,49
"targeted_projection",0.75,0.816298520308339,0.0483177936278353,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,49
"targeted_sudo",0.75,0.803900799540798,0.0471578234285034,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,49
"pit_intercept_tilt",0.75,0.816275069755286,0.0483201294994469,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,49
"pit_affine_tilt",0.75,0.819475658422121,0.0497528373237205,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,49
"direct",0.75,0.616930834568267,0.0433050579406077,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,50
"raw_label",0.75,0.123303468646052,0.00797195874843289,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,50
"index_projection",0.75,0.618542071296465,0.0433163171040336,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,50
"sudo",0.75,0.638141922921844,0.0456337077465126,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,50
"scaled",0.75,0.656608937332104,0.0493397969861828,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,50
"orthogonal",0.75,0.684795979848724,0.0527842270099401,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,50
"targeted_projection",0.75,0.672939076299222,0.0506017261788517,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,50
"targeted_sudo",0.75,0.666734215545395,0.0493022486269459,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,50
"pit_intercept_tilt",0.75,0.672932154831841,0.0505984917804574,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,50
"pit_affine_tilt",0.75,0.675959993011124,0.0513914383128793,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,50
"direct",0.75,0.733403681850552,0.0416275125038435,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,1
"raw_label",0.75,0.138013720901458,0.00674117295342018,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,1
"index_projection",0.75,0.734496733832983,0.0417578686768416,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,1
"sudo",0.75,0.745674966233408,0.0398166960722821,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,1
"scaled",0.75,0.75780372303958,0.0403319216488584,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,1
"orthogonal",0.75,0.790885736613659,0.0465982959170675,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,1
"targeted_projection",0.75,0.803613724622888,0.0463082087128307,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,1
"targeted_sudo",0.75,0.784903720451663,0.0448704792607892,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,1
"pit_intercept_tilt",0.75,0.803622711802148,0.0463098485111775,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,1
"pit_affine_tilt",0.75,0.805095224016159,0.0475615535198413,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,1
"direct",0.75,0.681665988312095,0.0409674667846601,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,2
"raw_label",0.75,0.125625281297432,0.00718748308194845,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,2
"index_projection",0.75,0.682221095426187,0.0408321416324377,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,2
"sudo",0.75,0.685558527979337,0.0418337615808594,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,2
"scaled",0.75,0.689117630579485,0.0450540300542105,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,2
"orthogonal",0.75,0.678124362128875,0.0603771877397908,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,2
"targeted_projection",0.75,0.748668721290226,0.0482462810031435,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,2
"targeted_sudo",0.75,0.726878591703513,0.0468757352155762,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,2
"pit_intercept_tilt",0.75,0.748660868838452,0.0482507691146803,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,2
"pit_affine_tilt",0.75,0.753108318027385,0.0503765237784053,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,2
"direct",0.75,0.633186544600431,0.0384329840872526,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,3
"raw_label",0.75,0.116394014636258,0.00685591695281139,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,3
"index_projection",0.75,0.634005398002545,0.0384415815042052,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,3
"sudo",0.75,0.64173647974925,0.0388902028349059,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,3
"scaled",0.75,0.649798849410596,0.0416059011338166,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,3
"orthogonal",0.75,0.712370560039326,0.0454632746104462,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,3
"targeted_projection",0.75,0.702785143383415,0.045327608791439,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,3
"targeted_sudo",0.75,0.685998284586557,0.044073982666126,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,3
"pit_intercept_tilt",0.75,0.702793949554785,0.0453222365343957,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,3
"pit_affine_tilt",0.75,0.70621266493851,0.0469360653438398,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,3
"direct",0.75,0.675910421540498,0.0376037032379573,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,4
"raw_label",0.75,0.129084544487923,0.0068200328472681,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,4
"index_projection",0.75,0.67406971963249,0.0375159557548515,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,4
"sudo",0.75,0.688144591003269,0.0392385676693282,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,4
"scaled",0.75,0.702474755135023,0.0435413758143617,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,4
"orthogonal",0.75,0.695183694062144,0.0548370379289745,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,4
"targeted_projection",0.75,0.753724661838121,0.0452466831228393,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,4
"targeted_sudo",0.75,0.734830657200048,0.0444339318552714,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,4
"pit_intercept_tilt",0.75,0.753747980502616,0.0452500018938014,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,4
"pit_affine_tilt",0.75,0.756145510632502,0.0467418810923927,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,4
"direct",0.75,0.655684811625316,0.0440286950981253,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,5
"raw_label",0.75,0.122024881001354,0.00777087595709371,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,5
"index_projection",0.75,0.655326722752568,0.0437875750544183,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,5
"sudo",0.75,0.665052061800319,0.045754658607364,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,5
"scaled",0.75,0.675330268297165,0.0500323136708054,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,5
"orthogonal",0.75,0.68751441886147,0.0659630035386964,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,5
"targeted_projection",0.75,0.731805123078364,0.052548780425356,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,5
"targeted_sudo",0.75,0.713546486704923,0.0514626064342926,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,5
"pit_intercept_tilt",0.75,0.731803945099273,0.0525476449445988,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,5
"pit_affine_tilt",0.75,0.732824765242277,0.0541189694546421,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,5
"direct",0.75,0.660316397226453,0.0470022520848152,TRUE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,6
"raw_label",0.75,0.124432525795296,0.00886626589416096,FALSE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,6
"index_projection",0.75,0.659037960503091,0.046900558996308,TRUE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,6
"sudo",0.75,0.66694043099602,0.0492631888451008,TRUE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,6
"scaled",0.75,0.675098328746527,0.0532464321641355,TRUE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,6
"orthogonal",0.75,0.713798908851506,0.0566790278715039,TRUE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,6
"targeted_projection",0.75,0.729682673779496,0.0565023376688351,TRUE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,6
"targeted_sudo",0.75,0.710308635152612,0.054856939424863,TRUE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,6
"pit_intercept_tilt",0.75,0.729708682037901,0.0565057579997286,TRUE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,6
"pit_affine_tilt",0.75,0.734452364204706,0.0584727879649523,TRUE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,6
"direct",0.75,0.711588022829706,0.0437569408081512,TRUE,0.424242424242424,"confounded",TRUE,0.001,3000,80,5,5,99,600,7
"raw_label",0.75,0.135847314236035,0.00867133638430364,FALSE,0.424242424242424,"confounded",TRUE,0.001,3000,80,5,5,99,600,7
"index_projection",0.75,0.712676032933427,0.0441988033721664,TRUE,0.424242424242424,"confounded",TRUE,0.001,3000,80,5,5,99,600,7
"sudo",0.75,0.717160075742571,0.044555141279669,TRUE,0.424242424242424,"confounded",TRUE,0.001,3000,80,5,5,99,600,7
"scaled",0.75,0.721809951215603,0.048028382601986,TRUE,0.424242424242424,"confounded",TRUE,0.001,3000,80,5,5,99,600,7
"orthogonal",0.75,0.753948105173625,0.0517776236586671,TRUE,0.424242424242424,"confounded",TRUE,0.001,3000,80,5,5,99,600,7
"targeted_projection",0.75,0.775965010080946,0.0514497074247536,TRUE,0.424242424242424,"confounded",TRUE,0.001,3000,80,5,5,99,600,7
"targeted_sudo",0.75,0.757285254241331,0.0506196864745088,TRUE,0.424242424242424,"confounded",TRUE,0.001,3000,80,5,5,99,600,7
"pit_intercept_tilt",0.75,0.77596504126685,0.051461194454765,TRUE,0.424242424242424,"confounded",TRUE,0.001,3000,80,5,5,99,600,7
"pit_affine_tilt",0.75,0.7762692369805,0.0520458324681518,TRUE,0.424242424242424,"confounded",TRUE,0.001,3000,80,5,5,99,600,7
"direct",0.75,0.631826572740742,0.0411679164627818,FALSE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,8
"raw_label",0.75,0.121895073080358,0.00742416897098629,FALSE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,8
"index_projection",0.75,0.630842037209341,0.0410218011657097,FALSE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,8
"sudo",0.75,0.641901879192433,0.0406767414207975,FALSE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,8
"scaled",0.75,0.652532401848718,0.041413059508834,FALSE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,8
"orthogonal",0.75,0.681649957289207,0.0445139684549542,TRUE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,8
"targeted_projection",0.75,0.693146144530951,0.0464367595246255,TRUE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,8
"targeted_sudo",0.75,0.678760245384703,0.044632386517754,TRUE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,8
"pit_intercept_tilt",0.75,0.693144757444049,0.0464353568918227,TRUE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,8
"pit_affine_tilt",0.75,0.699819231011415,0.0472802032213589,TRUE,0.454545454545455,"confounded",TRUE,0.001,3000,80,5,5,99,600,8
"direct",0.75,0.661001997306225,0.0356953815599806,FALSE,0.474747474747475,"confounded",TRUE,0.001,3000,80,5,5,99,600,9
"raw_label",0.75,0.120952692820054,0.00576313933679432,FALSE,0.474747474747475,"confounded",TRUE,0.001,3000,80,5,5,99,600,9
"index_projection",0.75,0.662587087040176,0.0355316224978785,FALSE,0.474747474747475,"confounded",TRUE,0.001,3000,80,5,5,99,600,9
"sudo",0.75,0.676223719335012,0.0343963866399428,FALSE,0.474747474747475,"confounded",TRUE,0.001,3000,80,5,5,99,600,9
"scaled",0.75,0.691152444234388,0.0348885180708955,TRUE,0.474747474747475,"confounded",TRUE,0.001,3000,80,5,5,99,600,9
"orthogonal",0.75,0.753261091395938,0.0457130959363501,TRUE,0.474747474747475,"confounded",TRUE,0.001,3000,80,5,5,99,600,9
"targeted_projection",0.75,0.741040344752046,0.0396908895526258,TRUE,0.474747474747475,"confounded",TRUE,0.001,3000,80,5,5,99,600,9
"targeted_sudo",0.75,0.723830567256664,0.0383148032067747,TRUE,0.474747474747475,"confounded",TRUE,0.001,3000,80,5,5,99,600,9
"pit_intercept_tilt",0.75,0.741090651057337,0.0396948148793547,TRUE,0.474747474747475,"confounded",TRUE,0.001,3000,80,5,5,99,600,9
"pit_affine_tilt",0.75,0.742873216624137,0.0423656661078551,TRUE,0.474747474747475,"confounded",TRUE,0.001,3000,80,5,5,99,600,9
"direct",0.75,0.644491880996576,0.040188468309428,FALSE,0.696969696969697,"confounded",TRUE,0.001,3000,80,5,5,99,600,10
"raw_label",0.75,0.120598525522344,0.00732874564672308,FALSE,0.696969696969697,"confounded",TRUE,0.001,3000,80,5,5,99,600,10
"index_projection",0.75,0.643482684042031,0.0401608950096733,FALSE,0.696969696969697,"confounded",TRUE,0.001,3000,80,5,5,99,600,10
"sudo",0.75,0.660834896943483,0.0403742018925875,FALSE,0.696969696969697,"confounded",TRUE,0.001,3000,80,5,5,99,600,10
"scaled",0.75,0.678963634173617,0.0422169629512969,TRUE,0.696969696969697,"confounded",TRUE,0.001,3000,80,5,5,99,600,10
"orthogonal",0.75,0.749562044294683,0.0454503406395197,TRUE,0.696969696969697,"confounded",TRUE,0.001,3000,80,5,5,99,600,10
"targeted_projection",0.75,0.720749791285995,0.0463640712874974,TRUE,0.696969696969697,"confounded",TRUE,0.001,3000,80,5,5,99,600,10
"targeted_sudo",0.75,0.706187774116738,0.0448036255932193,TRUE,0.696969696969697,"confounded",TRUE,0.001,3000,80,5,5,99,600,10
"pit_intercept_tilt",0.75,0.72075052147576,0.0463726057803697,TRUE,0.696969696969697,"confounded",TRUE,0.001,3000,80,5,5,99,600,10
"pit_affine_tilt",0.75,0.722482325831579,0.0479530358450549,TRUE,0.696969696969697,"confounded",TRUE,0.001,3000,80,5,5,99,600,10
"direct",0.75,0.639445728378195,0.0414466262747332,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,11
"raw_label",0.75,0.120321945044926,0.00762256613681069,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,11
"index_projection",0.75,0.639332079793844,0.0416450546112145,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,11
"sudo",0.75,0.648768860051399,0.0432237023737844,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,11
"scaled",0.75,0.658445708865849,0.0469509027700382,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,11
"orthogonal",0.75,0.687566558433844,0.0507781317309778,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,11
"targeted_projection",0.75,0.705070150377082,0.0478687519497464,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,11
"targeted_sudo",0.75,0.687994575661239,0.0468219753939517,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,600,11
