"estimator","truth","estimate","se","covered","bootstrap_success","cell","primary","clip","cell_n","cell_p","outer_folds","inner_folds","bootstrap_reps","bootstrap_fit_timeout","replication"
"pit_affine_tilt",0.75,0.684115179272794,0.04722793630488,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,25
"affine_calibrated_sudo",0.75,0.679213546377726,0.0471017608408166,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,25
"direct",0.75,0.65992401562849,0.043052187117111,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,26
"raw_label",0.75,0.126254677468618,0.00733384129188315,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,26
"index_projection",0.75,0.661436304169746,0.0431782179090507,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,26
"sudo",0.75,0.671694354089813,0.0423948594710837,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,26
"scaled",0.75,0.682243599328184,0.0438054909174276,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,26
"orthogonal",0.75,0.738218501223057,0.0473194242725814,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,26
"targeted_projection",0.75,0.72084497372156,0.0478598980089363,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,26
"targeted_sudo",0.75,0.708554994086655,0.0464452362572448,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,26
"pit_intercept_tilt",0.75,0.720903004076656,0.0478548062036858,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,26
"pit_affine_tilt",0.75,0.723619025551031,0.0497646820168882,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,26
"affine_calibrated_sudo",0.75,0.726242495162448,0.0483379211088912,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,26
"direct",0.75,0.585070648982403,0.038842899738956,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,27
"raw_label",0.75,0.115162710020965,0.00731461153599878,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,27
"index_projection",0.75,0.58597842179995,0.0386610760146355,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,27
"sudo",0.75,0.595769122590037,0.038828796097652,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,27
"scaled",0.75,0.604793997408613,0.0407491789215181,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,27
"orthogonal",0.75,0.627683234039659,0.0428228253947011,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,27
"targeted_projection",0.75,0.639256289540128,0.0431371886870079,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,27
"targeted_sudo",0.75,0.625017063515992,0.0418601106047493,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,27
"pit_intercept_tilt",0.75,0.63924570352274,0.0431404517748669,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,27
"pit_affine_tilt",0.75,0.641037841472642,0.0445831971706424,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,27
"affine_calibrated_sudo",0.75,0.641393629267817,0.0440537475631037,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,27
"direct",0.75,0.726645518428156,0.040291316768998,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,28
"raw_label",0.75,0.135125847023962,0.00664529391055405,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,28
"index_projection",0.75,0.72654521346447,0.040531160937655,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,28
"sudo",0.75,0.736181315004132,0.0397718803717447,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,28
"scaled",0.75,0.746741011852539,0.0410325184742368,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,28
"orthogonal",0.75,0.809399581963633,0.0464986442820844,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,28
"targeted_projection",0.75,0.801108227949629,0.0457601872254292,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,28
"targeted_sudo",0.75,0.78506746045467,0.0443172258445985,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,28
"pit_intercept_tilt",0.75,0.801126977519867,0.0457603406960018,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,28
"pit_affine_tilt",0.75,0.80256070946464,0.0470868422320495,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,28
"affine_calibrated_sudo",0.75,0.803515060877336,0.0461016838933543,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,28
"direct",0.75,0.661302282607962,0.0411254967013639,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,29
"raw_label",0.75,0.125401917871473,0.00682377399243425,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,29
"index_projection",0.75,0.66115079266893,0.0409920773098014,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,29
"sudo",0.75,0.671780918539612,0.0405608342458886,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,29
"scaled",0.75,0.682656657441627,0.0418624348327432,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,29
"orthogonal",0.75,0.709383140379156,0.0484279425264883,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,29
"targeted_projection",0.75,0.720697044416517,0.0457273775699192,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,29
"targeted_sudo",0.75,0.70587017813681,0.044297223875004,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,29
"pit_intercept_tilt",0.75,0.720721477207383,0.0457297285867497,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,29
"pit_affine_tilt",0.75,0.721309009063537,0.0474671515682334,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,29
"affine_calibrated_sudo",0.75,0.721811047832644,0.0469880522735539,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,29
"direct",0.75,0.603100578698267,0.0462852735058057,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,30
"raw_label",0.75,0.113825050811681,0.00783818962295852,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,30
"index_projection",0.75,0.603878887057722,0.046202432840339,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,30
"sudo",0.75,0.615180581238409,0.0457859867870379,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,30
"scaled",0.75,0.626575554927442,0.0471461159918629,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,30
"orthogonal",0.75,0.65283290812692,0.0560001676178528,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,30
"targeted_projection",0.75,0.674363045201568,0.0541584305768362,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,30
"targeted_sudo",0.75,0.658029014508063,0.0516656900141522,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,30
"pit_intercept_tilt",0.75,0.674395911374214,0.0541575259410643,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,30
"pit_affine_tilt",0.75,0.675355639541886,0.0562052440338248,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,30
"affine_calibrated_sudo",0.75,0.674845026383108,0.0545801660712909,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,30
"direct",0.75,0.650895928516032,0.0457325603710186,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,31
"raw_label",0.75,0.123850022863183,0.00770893596308992,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,31
"index_projection",0.75,0.648469673748682,0.0461321321844949,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,31
"sudo",0.75,0.665277158727183,0.0461041201142304,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,31
"scaled",0.75,0.682454992970447,0.0484319674064429,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,31
"orthogonal",0.75,0.737869115463053,0.0520083796238763,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,31
"targeted_projection",0.75,0.72680291308958,0.0520026858738048,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,31
"targeted_sudo",0.75,0.71244208954921,0.0503525764782848,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,31
"pit_intercept_tilt",0.75,0.726801975856216,0.0520020444555112,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,31
"pit_affine_tilt",0.75,0.726607963149041,0.0532662103976426,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,31
"affine_calibrated_sudo",0.75,0.72656663730843,0.0536441184987378,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,31
"direct",0.75,0.75030780665118,0.037598136767447,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,32
"raw_label",0.75,0.141320335471966,0.00683392171937711,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,32
"index_projection",0.75,0.749331647433223,0.0375750950540119,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,32
"sudo",0.75,0.765210363551006,0.0381942335197868,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,32
"scaled",0.75,0.782700195239199,0.0412731345884118,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,32
"orthogonal",0.75,0.838220756295631,0.0414326596161081,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,32
"targeted_projection",0.75,0.833073194763857,0.0452347869822933,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,32
"targeted_sudo",0.75,0.815733137133743,0.043544830245557,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,32
"pit_intercept_tilt",0.75,0.833068632784878,0.0452385506802599,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,32
"pit_affine_tilt",0.75,0.835699570446116,0.0462523263603386,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,32
"affine_calibrated_sudo",0.75,0.839106248328438,0.045488769640819,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,32
"direct",0.75,0.620756195429397,0.0465563346294407,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,33
"raw_label",0.75,0.11866137383061,0.00839709940785771,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,33
"index_projection",0.75,0.620163649703382,0.0466859594768382,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,33
"sudo",0.75,0.63371685912623,0.047055876875503,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,33
"scaled",0.75,0.647294373770904,0.0490222974549367,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,33
"orthogonal",0.75,0.678906309983667,0.0569451795778756,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,33
"targeted_projection",0.75,0.688062893117726,0.0534849251730147,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,33
"targeted_sudo",0.75,0.674394778009987,0.0519223602519048,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,33
"pit_intercept_tilt",0.75,0.68806082122585,0.0534880804988415,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,33
"pit_affine_tilt",0.75,0.690531998538576,0.0549780482141497,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,33
"affine_calibrated_sudo",0.75,0.688349825669818,0.0542506374868327,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,33
"direct",0.75,0.6454578578981,0.0426923634983863,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,34
"raw_label",0.75,0.119461509568661,0.00706964634179067,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,34
"index_projection",0.75,0.645959217490474,0.0427405268423763,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,34
"sudo",0.75,0.650861090682828,0.042319655080624,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,34
"scaled",0.75,0.655969871008028,0.0435285611367009,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,34
"orthogonal",0.75,0.663471165661632,0.048931915679297,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,34
"targeted_projection",0.75,0.712860700276293,0.0484817249804842,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,34
"targeted_sudo",0.75,0.691208708749342,0.0467198443991662,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,34
"pit_intercept_tilt",0.75,0.712880967225662,0.0484783229583459,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,34
"pit_affine_tilt",0.75,0.716529983059515,0.0511427799111804,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,34
"affine_calibrated_sudo",0.75,0.712525150729142,0.0496124499548141,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,34
"direct",0.75,0.675175640206867,0.0493628145442762,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,35
"raw_label",0.75,0.123392995483695,0.00817522019526424,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,35
"index_projection",0.75,0.675950196887191,0.0495120177906697,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,35
"sudo",0.75,0.684232002106214,0.049329639613291,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,35
"scaled",0.75,0.693234213688559,0.0508121138185817,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,35
"orthogonal",0.75,0.676098689783423,0.0634444964302806,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,35
"targeted_projection",0.75,0.75223198381544,0.0559230660332098,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,35
"targeted_sudo",0.75,0.72895765248562,0.0548463842342662,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,35
"pit_intercept_tilt",0.75,0.752239667687173,0.055927207704168,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,35
"pit_affine_tilt",0.75,0.759872579593251,0.0581255221239998,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,35
"affine_calibrated_sudo",0.75,0.753754356088321,0.0578115824003125,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,35
"direct",0.75,0.729131570253226,0.0388471851313328,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,36
"raw_label",0.75,0.135139700228746,0.00616722221567814,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,36
"index_projection",0.75,0.726132630216422,0.038487829188211,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,36
"sudo",0.75,0.742967559644802,0.0374365809623535,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,36
"scaled",0.75,0.761979716332103,0.0386189677749709,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,36
"orthogonal",0.75,0.811862499894827,0.0426842071341909,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,36
"targeted_projection",0.75,0.812356563557579,0.0445075153207688,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,36
"targeted_sudo",0.75,0.7943280993029,0.0429317747500226,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,36
"pit_intercept_tilt",0.75,0.812341294062562,0.0445061377899193,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,36
"pit_affine_tilt",0.75,0.813881376444464,0.046232327273219,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,36
"affine_calibrated_sudo",0.75,0.814238474001781,0.0445826368690111,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,36
"direct",0.75,0.69752675573244,0.0440400337359633,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,37
"raw_label",0.75,0.134661880111887,0.00769119981463488,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,37
"index_projection",0.75,0.697262371897391,0.0439937026030377,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,37
"sudo",0.75,0.712526645358707,0.0439680302328679,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,37
"scaled",0.75,0.728084583162023,0.0458563948166423,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,37
"orthogonal",0.75,0.745719659378081,0.0503457439833304,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,37
"targeted_projection",0.75,0.780112345895762,0.0507978811160715,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,37
"targeted_sudo",0.75,0.758067094457814,0.0492596009422594,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,37
"pit_intercept_tilt",0.75,0.780105553699426,0.0508030992040126,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,37
"pit_affine_tilt",0.75,0.784711517543358,0.0527511565856377,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,37
"affine_calibrated_sudo",0.75,0.782560576408313,0.0514688866882599,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,37
"direct",0.75,0.68854066738941,0.0402900616488391,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,38
"raw_label",0.75,0.127232113172953,0.00708482406415895,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,38
"index_projection",0.75,0.689907053765041,0.0400563118575002,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,38
"sudo",0.75,0.698866139225009,0.0409895452681659,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,38
"scaled",0.75,0.70862184957823,0.0440188283813771,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,38
"orthogonal",0.75,0.739682950075529,0.0524909832605378,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,38
"targeted_projection",0.75,0.763164466665932,0.045859316684061,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,38
"targeted_sudo",0.75,0.744990334716864,0.0451311261018446,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,38
"pit_intercept_tilt",0.75,0.763164185352393,0.0458641008888806,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,38
"pit_affine_tilt",0.75,0.766061533946163,0.0476332041547696,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,38
"affine_calibrated_sudo",0.75,0.763946923175161,0.0473033468915431,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,38
"direct",0.75,0.704413152454067,0.0436466336296452,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,39
"raw_label",0.75,0.133206085096324,0.0076667153602946,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,39
"index_projection",0.75,0.704636144924514,0.0435948821972809,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,39
"sudo",0.75,0.719651314649215,0.0447927822105843,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,39
"scaled",0.75,0.735561013347818,0.0478296904166944,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,39
"orthogonal",0.75,0.776623016543671,0.0555817358686744,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,39
"targeted_projection",0.75,0.784686995530838,0.0517492409624609,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,39
"targeted_sudo",0.75,0.767615161456085,0.050464511054473,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,39
"pit_intercept_tilt",0.75,0.784699537216704,0.0517470988846562,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,39
"pit_affine_tilt",0.75,0.791261373664576,0.0540597633095561,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,39
"affine_calibrated_sudo",0.75,0.78998899112335,0.05402858433054,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,39
"direct",0.75,0.627043378999837,0.0399655930041361,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,40
"raw_label",0.75,0.118515648774325,0.00767364827443276,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,40
"index_projection",0.75,0.625712587381498,0.0398873780555442,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,40
"sudo",0.75,0.642366669776462,0.0421020741578107,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,40
"scaled",0.75,0.659142464525543,0.0463687692180133,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,40
"orthogonal",0.75,0.706477006894047,0.0514701118303135,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,40
"targeted_projection",0.75,0.698424566605157,0.0476699230975592,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,40
"targeted_sudo",0.75,0.683009345357351,0.0469892669141493,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,40
"pit_intercept_tilt",0.75,0.698452197827965,0.0476741334976448,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,40
"pit_affine_tilt",0.75,0.704558829172087,0.0490423173454493,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,40
"affine_calibrated_sudo",0.75,0.707414601350207,0.0493022532017898,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,40
"direct",0.75,0.684845070929259,0.0415523123255737,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,41
"raw_label",0.75,0.129171600253231,0.00684954017385991,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,41
"index_projection",0.75,0.685280025122807,0.0418538138303299,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,41
"sudo",0.75,0.694183353740522,0.0410956815176481,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,41
"scaled",0.75,0.703468426281952,0.0426070453847803,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,41
"orthogonal",0.75,0.723649304319104,0.0463692655587683,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,41
"targeted_projection",0.75,0.762492943192745,0.0480329553816227,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,41
"targeted_sudo",0.75,0.741209607475314,0.0461509747293997,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,41
"pit_intercept_tilt",0.75,0.762504940871656,0.048035507061233,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,41
"pit_affine_tilt",0.75,0.764772625218886,0.0495228476383591,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,41
"affine_calibrated_sudo",0.75,0.759089103180939,0.0489608595261481,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,41
"direct",0.75,0.560636363876038,0.0406608840527164,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,42
"raw_label",0.75,0.109883077211482,0.00733997121951662,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,42
"index_projection",0.75,0.562080426818555,0.0410484123468686,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,42
"sudo",0.75,0.572156676929862,0.0411554048786095,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,42
"scaled",0.75,0.581600183790609,0.0429831989806321,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,42
"orthogonal",0.75,0.611174390043845,0.0482860758488719,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,42
"targeted_projection",0.75,0.61343379687249,0.0458068773862358,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,42
"targeted_sudo",0.75,0.603263763702771,0.0445478962127195,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,42
"pit_intercept_tilt",0.75,0.613437304906093,0.045811398741612,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,42
"pit_affine_tilt",0.75,0.614018572258821,0.0470871990905484,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,42
"affine_calibrated_sudo",0.75,0.61552129394267,0.0467520560701106,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,42
"direct",0.75,0.650546560897983,0.0409043916317672,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,43
"raw_label",0.75,0.122501734248192,0.00803630936369192,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,43
"index_projection",0.75,0.649549313492702,0.0411831816501301,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,43
"sudo",0.75,0.663482902707624,0.043035683145616,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,43
"scaled",0.75,0.677754381786692,0.0470739797398068,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,43
"orthogonal",0.75,0.724886747403416,0.052707494048805,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,43
"targeted_projection",0.75,0.719246872913548,0.0475396644292186,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,43
"targeted_sudo",0.75,0.703167531372448,0.04665247160162,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,43
"pit_intercept_tilt",0.75,0.719243581831559,0.0475409286802577,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,43
"pit_affine_tilt",0.75,0.723077952287757,0.0492739604288861,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,43
"affine_calibrated_sudo",0.75,0.726701086054737,0.0501308567654637,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,43
"direct",0.75,0.712896079964903,0.0435412420736873,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,44
"raw_label",0.75,0.136837213558117,0.00773823998642299,FALSE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,44
"index_projection",0.75,0.713512595752452,0.0438198540316448,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,44
"sudo",0.75,0.728626197008101,0.0449283029391999,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,44
"scaled",0.75,0.744403325597074,0.0478402670070319,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,44
"orthogonal",0.75,0.775209087757847,0.0517641971689777,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,44
"targeted_projection",0.75,0.793309725782949,0.0515568454114799,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,44
"targeted_sudo",0.75,0.774255502539928,0.0499326434877215,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,44
"pit_intercept_tilt",0.75,0.793300841154467,0.0515533236500081,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,44
"pit_affine_tilt",0.75,0.799151073901743,0.0535992443839943,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,44
"affine_calibrated_sudo",0.75,0.802052428793528,0.0534107795195173,TRUE,1,"confounded",TRUE,0.001,3000,80,5,5,99,86400,44
