"truth","rao_blackwell_theta","rao_blackwell_se","randomized_theta","randomized_se","index_only_theta","index_only_se","poisson_one_step_theta","poisson_one_step_se","structured_gam_theta","raw_label_theta","outcome_correction","completion_difference","dispersion","heldout_log_score","calibration_intercept","calibration_slope","arm","treatment","family","cell","replication","protocol_promoted","forced_coverage"
0.405465108108164,0.431563723482463,0.0187872280190398,0.432237313048401,0.0187861549306881,0.371194827695133,0.016308487222396,0.397226325849813,0.764104259907236,0.422409205003296,1.45858096472554,0.0603688957873292,0.000673589565938604,Inf,-2.91805944174051,0.0524858673459016,1.01048068139123,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",20,FALSE,TRUE
0.405465108108164,0.41775328633933,0.0187326871862447,0.415366529007798,0.0187794075444704,0.355390688641365,0.0163158832784238,0.424561750877367,0.0790105321733638,0.418092819545626,1.28151849264737,0.062362597697965,-0.00238675733153176,Inf,-2.10080264275175,-0.0591169671051061,1.06875608349603,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",21,FALSE,TRUE
0.405465108108164,0.429600932420696,0.0187992237378584,0.431157481503335,0.0187209601738226,0.362164046023086,0.015994127434677,0.391259302228924,0.253793243947291,0.40380484670057,1.64946625929947,0.0674368863976094,0.0015565490826383,Inf,-2.46069316685226,-0.0914184699842183,1.09127854768083,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",22,FALSE,TRUE
0.405465108108164,0.43669527205886,0.0180456798891837,0.435309606529215,0.0182486675356885,0.352381845749242,0.0165802824007079,0.456738171214322,3.46360418320547,0.414488932354215,1.21646904520165,0.0843134263096176,-0.00138566552964425,Inf,-2.13364722254082,-0.0501047153592287,1.05658403125322,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",23,FALSE,TRUE
0.405465108108164,0.426740178500498,0.0207665390353606,0.426009127087458,0.0210102235515834,0.334616406350129,0.0142510965066627,0.433409340371527,0.129054193405708,0.397291164230734,1.69694831922838,0.0921237721503693,-0.000731051413039752,Inf,-2.09409417333158,-0.146256244715589,1.13633835393432,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",24,FALSE,TRUE
0.405465108108164,0.430359147904205,0.0205286596052454,0.431313493796529,0.0204344034552412,0.373184289037551,0.015974181952235,0.219780013211152,0.0900300520311893,0.398361169065503,1.37167151504316,0.0571748588666544,0.000954345892324182,Inf,-2.81032538554725,-0.0565821959352041,1.07547176309093,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",25,FALSE,TRUE
0.405465108108164,0.436571781735489,0.0196493679770998,0.436845741001626,0.0197897320715427,0.353090892170392,0.0194566781697816,0.384724974236795,0.147690759775038,0.413839378244205,1.44352108110823,0.0834808895650966,0.000273959266136714,Inf,-2.42955124103351,-0.0436604732618339,1.06564517562601,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",26,FALSE,TRUE
0.405465108108164,0.390304345089452,0.0175996551586565,0.3920701652683,0.0178329855043616,0.331568133980232,0.0158996998034662,0.383478867566421,0.263766112089364,0.379265026991747,1.12448649365602,0.0587362111092194,0.00176582017884802,Inf,-2.44245967833606,-0.0889386825830502,1.10093829224468,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",27,FALSE,TRUE
0.405465108108164,0.421131294336365,0.0195066603644081,0.42100596614076,0.0196330887875636,0.366407020847555,0.015216570001649,0.444577526617457,0.185314366914247,0.401316899845935,1.41589642800437,0.0547242734888094,-0.000125328195604901,Inf,-2.40324574680936,-0.220976456490614,1.21179502663297,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",28,FALSE,TRUE
0.405465108108164,0.402424671939105,0.0186421936199165,0.403022151812343,0.0187422875549831,0.330622217414206,0.0146069476592724,0.400302210597591,0.0920654473676812,0.389647101594022,1.18301844846589,0.0718024545248993,0.000597479873238216,Inf,-2.10226744915214,-0.165744276234685,1.161442268834,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",29,FALSE,TRUE
0.405465108108164,0.424807361618561,0.0186537888634868,0.426013505477498,0.0188286554412182,0.374105666507517,0.0161096948315276,0.388127784150463,0.188337861468571,0.394367322495387,1.0701289458689,0.0507016951110453,0.00120614385893647,Inf,-2.43043840371872,-0.0577597747030199,1.05807719412197,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",30,FALSE,TRUE
