"seed","selection","truth","direct","raw_label","index_projection","sudo","scaled","orthogonal","targeted_projection","targeted_sudo","correction","kappa","clipping_rate","max_inverse_information","direct_contrast_spread","target_failure","index_rmse","index_correlation","oracle_sudo","oracle_orthogonal","sample_signature","fold_signature","cell","primary","clip","cell_n","cell_p","outer_folds","inner_folds","replication"
1622011,"min",0.75,0.688357287355031,0.129830338010659,0.688598067239829,0.69521069386922,0.702157740556249,0.720024753110851,0.761646214354355,0.742148596381447,0.00661262662939177,0.512331420154179,0,522.778934109602,7.54951656745106e-15,0,0.429816845026001,0.990167055257362,0.758844112329808,0.729170756305147,2251095,13465495,"confounded",TRUE,1e-06,3000,80,5,5,11
1622012,"min",0.75,0.6719890155653,0.132204522746689,0.669581139542971,0.684343095769504,0.699172444777776,0.715425071687344,0.743450513455419,0.726694011034472,0.0147619562265334,0.501138726075161,0,1913.3857010095,5.99520433297585e-15,0,0.564662962940133,0.983085034925815,0.753059524565883,0.708318845775968,2179375,13504227,"confounded",TRUE,1e-06,3000,80,5,5,12
1622013,"min",0.75,0.690656298670445,0.126030903571855,0.691468411861855,0.705182863352217,0.720299220920057,0.776172982976023,0.775819949044214,0.756638208711984,0.0137144514903622,0.524312638515406,0,833.973128522581,6.21724893790088e-15,0,0.365662141981079,0.991129737760877,0.763341653910745,0.815789969493365,2211274,13545278,"confounded",TRUE,1e-06,3000,80,5,5,13
1622014,"min",0.75,0.638665749708708,0.121088887183229,0.63627403159567,0.646285070689065,0.656515472797096,0.663549611352753,0.700574166208635,0.684113476562522,0.0100110390933956,0.505418660965196,0,629.158686938672,6.21724893790088e-15,0,0.503225042096644,0.985420073238917,0.734636185637283,0.660702248343909,2202173,13483259,"confounded",TRUE,1e-06,3000,80,5,5,14
1622015,"min",0.75,0.654747770246083,0.126852131278699,0.654474601698051,0.671211587463826,0.687826335002537,0.743026659207676,0.728792215466311,0.715432598882389,0.0167369857657752,0.498167438166583,0,1060.80147905746,6.66133814775094e-15,0,0.494997566388896,0.983223999281591,0.755032571343036,0.797161687195426,2167043,13527959,"confounded",TRUE,1e-06,3000,80,5,5,15
1622016,"min",0.75,0.69399433231203,0.127832890087253,0.693900875296777,0.705436130510244,0.718134339684801,0.76911777746934,0.774518730482487,0.755522559404436,0.011535255213467,0.523994793779155,0,57333.2052377087,4.88498130835069e-15,0,0.441813101966103,0.988859088915144,0.763400393062305,0.804148889018437,2212204,13545358,"confounded",TRUE,1e-06,3000,80,5,5,16
1622017,"min",0.75,0.653754124868703,0.122074967565522,0.653390774383627,0.660217419140556,0.667180700729707,0.69406589666405,0.71791761976498,0.701316429725939,0.00682664475692907,0.504954226324088,0,1917.63087554383,4.2188474935756e-15,0,0.452926136099893,0.9834049384061,0.74321553834514,0.717176306051649,2147437,13463583,"confounded",TRUE,1e-06,3000,80,5,5,17
1622018,"min",0.75,0.708626156061416,0.132451155240125,0.711739477836288,0.72280891268153,0.734772611859165,0.786473978762185,0.792797390426709,0.772825450312079,0.0110694348452413,0.519412563038658,0,6940.2046677645,7.105427357601e-15,0,0.390598093479606,0.987905156269141,0.768188754324708,0.798036065969387,2236275,13508390,"confounded",TRUE,1e-06,3000,80,5,5,18
1622019,"min",0.75,0.608118207556304,0.115606130895737,0.606201431017711,0.619010433908694,0.63171194146603,0.652168537369676,0.670479613257473,0.658020968575123,0.0128090028909836,0.497893116763276,0,917.56870940318,6.66133814775094e-15,0,0.48422273602964,0.987377105108744,0.72484115828236,0.653807397030874,2088502,13431131,"confounded",TRUE,1e-06,3000,80,5,5,19
1622020,"min",0.75,0.649425427334522,0.123140720932305,0.645503970577262,0.652320323666533,0.658988899273268,0.686050637010795,0.705365591813711,0.688404266008242,0.00681635308927064,0.494520642790675,0,11742.1154145999,4.88498130835069e-15,0,0.553210009968693,0.97811589130104,0.74191683198113,0.73635742275944,2139951,13413249,"confounded",TRUE,1e-06,3000,80,5,5,20
