"seed","selection","truth","direct","raw_label","index_projection","sudo","scaled","orthogonal","targeted_projection","targeted_sudo","correction","kappa","clipping_rate","max_inverse_information","direct_contrast_spread","target_failure","index_rmse","index_correlation","oracle_sudo","oracle_orthogonal","sample_signature","fold_signature","error","cell","primary","clip","cell_n","cell_p","outer_folds","inner_folds","replication"
1633004,"min",0.75,0.606592463807052,0.116388754116558,0.608038012166632,0.629164702391812,0.661062194444142,0.685349723746466,0.698700034661071,0.688188801327128,0.0211266902251804,0.601564996993055,0,118.896099023687,4.88498130835069e-15,0,0.634277395142072,0.981601816874907,0.74736796292856,0.724909411225903,2300773,13446086,NA,"high_signal",FALSE,0.001,3000,80,5,5,4
1633004,"one_se",0.75,0.581833207292268,0.116388754116558,0.583077281598034,0.610465608657956,0.649599476509918,0.673934738033349,0.691708401733543,0.679414620504057,0.0273883270599221,0.58828287166109,0,87.9433421941234,4.2188474935756e-15,0,0.723005899086501,0.976689239587594,0.74736796292856,0.724909411225903,2300773,13446086,NA,"high_signal",FALSE,0.001,3000,80,5,5,4
1633005,"min",0.75,0.621469476789179,0.115964564477615,0.621133216357223,0.64460304396332,0.682387600038257,0.708545371669114,0.725108640016033,0.714041267416489,0.023469827606097,0.616846563532335,0,189.16113708016,4.88498130835069e-15,0,0.524971955862603,0.985186374747862,0.745213292380568,0.746684433002748,2214820,13518439,NA,"high_signal",FALSE,0.001,3000,80,5,5,5
1633005,"one_se",0.75,0.596636374599279,0.115964564477615,0.596266487591528,0.625015084177607,0.668825757648071,0.696943412838499,0.718980543165284,0.706113201120062,0.0287485965860795,0.603791540850996,0,108.303891375062,3.99680288865056e-15,0,0.622694173859431,0.97958328634204,0.745213292380568,0.746684433002748,2214820,13518439,NA,"high_signal",FALSE,0.001,3000,80,5,5,5
1633006,"min",0.75,0.602282861038089,0.113820344470388,0.600800355107297,0.622228916061955,0.655793982277331,0.674778019680633,0.692256564347412,0.68215498677821,0.0214285609546575,0.610344651601121,0,222.723818530152,4.88498130835069e-15,0,0.612726513741489,0.9839246605301,0.741400645315117,0.706299609470468,2195623,13541405,NA,"high_signal",FALSE,0.001,3000,80,5,5,6
1633006,"one_se",0.75,0.578270504761128,0.113820344470388,0.576638116505667,0.60376472532718,0.643986023291004,0.663769574202169,0.686812103324671,0.675155416459742,0.0271266088215127,0.597216749319684,0,129.415225274662,4.88498130835069e-15,0,0.70492018287016,0.978585360849646,0.741400645315117,0.706299609470468,2195623,13541405,NA,"high_signal",FALSE,0.001,3000,80,5,5,6
1633007,"min",0.75,0.606744256943821,0.111971510260809,0.606406026243771,0.631383666852867,0.669541390675849,0.718552066461235,0.712323167745527,0.701161018229974,0.0249776406090958,0.60437956074575,0.000333333333333327,1001.001001001,5.32907051820075e-15,0,0.424994112974196,0.99189089922866,0.735722321682299,0.77330055461976,2280371,13612216,NA,"high_signal",FALSE,0.001,3000,80,5,5,7
1633007,"one_se",0.75,0.580979803797634,0.111971510260809,0.580163026686501,0.610586020973999,0.654439954993544,0.700946412322091,0.703803088954294,0.690528162813988,0.0304229942874982,0.590411249079431,0.000333333333333327,1001.001001001,3.99680288865056e-15,0,0.508387148441444,0.991437297690444,0.735722321682299,0.77330055461976,2280371,13612216,NA,"high_signal",FALSE,0.001,3000,80,5,5,7
1633008,"min",0.75,0.628471472889043,0.114265542201417,0.629296777085362,0.65262724770846,0.692742105328616,0.741185022798402,0.739003584210052,0.729570448665949,0.0233304706230975,0.632274412173471,0,774.180810923022,5.55111512312578e-15,0,0.564615980687022,0.985456834734618,0.751440101623945,0.803908712058278,2133689,13539699,NA,"high_signal",FALSE,0.001,3000,80,5,5,8
1633008,"one_se",0.75,0.603968208209596,0.114265542201417,0.604937527508944,0.633021424200026,0.678690307900469,0.72515815494092,0.731737822614273,0.7208420186962,0.0280838966910817,0.619215756450193,0,497.454387904501,4.2188474935756e-15,0,0.658395990670622,0.980221728551216,0.751440101623945,0.803908712058278,2133689,13539699,NA,"high_signal",FALSE,0.001,3000,80,5,5,8
1633009,"min",0.75,0.584273552808812,0.109697462136891,0.583392735965517,0.60319802783717,0.633888377697067,0.655528302198366,0.676092422985701,0.665802793038542,0.0198052918716523,0.607782153221398,0,558.807003557096,5.77315972805081e-15,0,0.625724194540138,0.986592709342778,0.731726108253152,0.643237106016099,2239162,13547757,NA,"high_signal",FALSE,0.001,3000,80,5,5,9
1633009,"one_se",0.75,0.562431714512089,0.109697462136891,0.562152004186444,0.586354602953171,0.621952657555444,0.646313061632448,0.66988349752931,0.658418870808074,0.0242025987667273,0.595278690060709,0,343.656750053158,3.33066907387547e-15,0,0.717830921896468,0.981699466911772,0.731726108253152,0.643237106016099,2239162,13547757,NA,"high_signal",FALSE,0.001,3000,80,5,5,9
1633010,"min",0.75,0.611322691460813,0.113763246488595,0.607894744595846,0.629162557728825,0.662668267737614,0.702200048257669,0.710412702765472,0.699901726806473,0.0212678131329793,0.611713617947628,0,648.680673996461,4.44089209850063e-15,0,0.527871139519764,0.991102957459731,0.745776631776334,0.752988647098867,2198942,13365054,NA,"high_signal",FALSE,0.001,3000,80,5,5,10
1633010,"one_se",0.75,0.587207746064653,0.113763246488595,0.583370533426958,0.609908090261984,0.649408377711183,0.687644795005556,0.704440781894235,0.692224964524304,0.0265375568350255,0.598146227777987,0,421.976734758481,3.33066907387547e-15,0,0.621520339208431,0.987747597833704,0.745776631776334,0.752988647098867,2198942,13365054,NA,"high_signal",FALSE,0.001,3000,80,5,5,10
1633011,"min",0.75,0.631152148457499,0.116364847283796,0.633027407066409,0.655331915399565,0.691906969703661,0.728386272670833,0.735508780261238,0.724055625906648,0.0223045083331562,0.62118420494101,0,259.169944988541,4.66293670342566e-15,0,0.472196078005284,0.988596874209006,0.749829706852133,0.775467824696252,2293931,13559131,NA,"high_signal",FALSE,0.001,3000,80,5,5,11
1633011,"one_se",0.75,0.60744673017192,0.116364847283796,0.609621517241313,0.636718325862554,0.678938312183995,0.71585154481955,0.729107635002277,0.715711861415824,0.0270968086212416,0.609087398751663,0,217.350098401629,3.99680288865056e-15,0,0.552931266521238,0.986072380785096,0.749829706852133,0.775467824696252,2293931,13559131,NA,"high_signal",FALSE,0.001,3000,80,5,5,11
1633012,"min",0.75,0.638330794671962,0.118346540738581,0.638725386839847,0.665194133473988,0.708877770730054,0.753634542278317,0.746523276242316,0.736464426240831,0.0264687466341403,0.622696405077758,0,315.857708839634,5.77315972805081e-15,0,0.486174402213538,0.989178436481114,0.756416816864979,0.807256083621607,2101930,13386867,NA,"high_signal",FALSE,0.001,3000,80,5,5,12
1633012,"one_se",0.75,0.614322725849946,0.118346540738581,0.614885878602494,0.645849901935578,0.694407579677765,0.739282100261021,0.738960635333024,0.727265386044133,0.0309640233330841,0.610621718167535,0,204.207828456132,3.99680288865056e-15,0,0.573151564841028,0.985227314107036,0.756416816864979,0.807256083621607,2101930,13386867,NA,"high_signal",FALSE,0.001,3000,80,5,5,12
1633013,"min",0.75,0.658279193956151,0.120186192405345,0.658317120070524,0.679042014946902,0.713862060153001,0.742775422281153,0.764254585080841,0.751941159441117,0.0207248948763784,0.626880597123617,0,352.707651693767,6.21724893790088e-15,0,0.518323348627988,0.983140486776864,0.763505820244034,0.785273815105957,2113971,13435825,NA,"high_signal",FALSE,0.001,3000,80,5,5,13
1633013,"one_se",0.75,0.634276218767037,0.120186192405345,0.634429912589533,0.6602174262234,0.701395175477692,0.733203635611574,0.756762325389055,0.743196176530607,0.025787513633867,0.614912082448843,0,216.29765786089,4.2188474935756e-15,0,0.602487355481694,0.978215213168156,0.763505820244034,0.785273815105957,2113971,13435825,NA,"high_signal",FALSE,0.001,3000,80,5,5,13
1633014,"min",0.75,0.661747778330846,0.120501402999309,0.659679590448645,0.682823525104691,0.724438805051497,0.748648304765312,0.78037333436684,0.767863312229323,0.0231439346560458,0.642615575281752,0,504.983527958689,5.10702591327572e-15,0,0.531408838154393,0.98269151664406,0.76325624726037,0.795104416575762,2260825,13473662,NA,"high_signal",FALSE,0.001,3000,80,5,5,14
1633014,"one_se",0.75,0.638286571891997,0.120501402999309,0.636645944827768,0.663995909131787,0.710739478122732,0.735467363815461,0.77386115855167,0.759897004850314,0.0273499643040181,0.63087245151154,0,355.526022929814,4.88498130835069e-15,0,0.621494542750717,0.977094245791656,0.76325624726037,0.795104416575762,2260825,13473662,NA,"high_signal",FALSE,0.001,3000,80,5,5,14
1633015,"min",0.75,0.615805188007986,0.115641906236498,0.617825546407117,0.643885821537532,0.683896018027678,0.723989466324819,0.715870196419646,0.7056167107412,0.0260602751304154,0.605568501461921,0,534.227387820592,5.10702591327572e-15,0,0.494877195551736,0.988917515827799,0.746509690517715,0.786982644925804,2247473,13599814,NA,"high_signal",FALSE,0.001,3000,80,5,5,15
1633015,"one_se",0.75,0.589126033761248,0.115641906236498,0.591071486740378,0.62137209576364,0.665286426899164,0.707378491274197,0.707046682651099,0.694829001332547,0.0303006090232623,0.591718204468902,0,354.461160262519,5.77315972805081e-15,0,0.590888086858929,0.985712650549184,0.746509690517715,0.786982644925804,2247473,13599814,NA,"high_signal",FALSE,0.001,3000,80,5,5,15
1633016,"min",0.75,0.623240435165977,0.117227232112759,0.620322209145371,0.640965154294145,0.67321693065731,0.705692196748835,0.718442156516,0.707729410326746,0.0206429451487736,0.609735252238461,0,312.23880253255,4.88498130835069e-15,0,0.568561048286356,0.985945295460678,0.75268772092937,0.74603519562326,2187071,13561945,NA,"high_signal",FALSE,0.001,3000,80,5,5,16
1633016,"one_se",0.75,0.596916182201341,0.117227232112759,0.594355696966936,0.620628690272988,0.659356520278113,0.692595514686207,0.710409558859087,0.698143943909122,0.0262729933060525,0.595805222646547,0,250.098763125251,4.2188474935756e-15,0,0.668351762679156,0.980261646503362,0.75268772092937,0.74603519562326,2187071,13561945,NA,"high_signal",FALSE,0.001,3000,80,5,5,16
1633017,"min",0.75,0.592831510061135,0.111898446729719,0.591861962915192,0.611164712890462,0.640897354508507,0.649802130271162,0.682565308924537,0.671576180604172,0.0193027499752698,0.606350651069314,0,191.520719650168,4.2188474935756e-15,0,0.596415086049117,0.987995110394784,0.737767461846227,0.644200010134594,2236233,13563445,NA,"high_signal",FALSE,0.001,3000,80,5,5,17
1633017,"one_se",0.75,0.568110011684842,0.111898446729719,0.567301094147316,0.59243112224199,0.629051547337177,0.643502849781364,0.674036796141302,0.661805003483324,0.0251300280946734,0.593038969003072,0,126.885631284917,4.44089209850063e-15,0,0.691124289428966,0.983497702637516,0.737767461846227,0.644200010134594,2236233,13563445,NA,"high_signal",FALSE,0.001,3000,80,5,5,17
1633018,"min",0.75,0.643775957249854,0.116358910887679,0.642707750991538,0.664539920741945,0.703033334095108,0.73967391961013,0.756136926159408,0.744740189999092,0.0218321697504074,0.638094343606683,0,299.723524529498,5.99520433297585e-15,0,0.537392429481036,0.984994854639696,0.759715713664564,0.802723459483693,2211927,13579343,NA,"high_signal",FALSE,0.001,3000,80,5,5,18
1633018,"one_se",0.75,0.621052785254914,0.116358910887679,0.620269487066422,0.646415525383075,0.690253460164604,0.727194487803726,0.749098788842768,0.736217360637772,0.0261460383166531,0.626399628955442,0,204.16058886675,4.2188474935756e-15,0,0.621372418417415,0.980718162154576,0.759715713664564,0.802723459483693,2211927,13579343,NA,"high_signal",FALSE,0.001,3000,80,5,5,18
1633019,"min",0.75,0.631795451542363,0.116550805877217,0.632954530424789,0.652690712834065,0.685290784330369,0.718729974726937,0.738464984700928,0.725852574603404,0.0197361824092754,0.622896540419541,0.000666666666666657,1001.001001001,5.32907051820075e-15,0,0.55679167863127,0.985412063863421,0.750637105872429,0.751656211465737,2203247,13528611,NA,"high_signal",FALSE,0.001,3000,80,5,5,19
1633019,"one_se",0.75,0.607247597472448,0.116550805877217,0.60862143242125,0.63287571687743,0.670750922898848,0.70408817039429,0.731550530900446,0.717235812279416,0.0242542844561803,0.609617199984512,0,977.44142639751,5.32907051820075e-15,0,0.6568593356666,0.979786627691509,0.750637105872429,0.751656211465737,2203247,13528611,NA,"high_signal",FALSE,0.001,3000,80,5,5,19
1633020,"min",0.75,0.612820739081213,0.112453764563577,0.611177736486458,0.633840262052892,0.669971381369017,0.70500501784086,0.710958477124562,0.699724184977218,0.0226625255664346,0.614541238058923,0,259.249722712216,7.105427357601e-15,0,0.528027701686611,0.98447551917522,0.744205768743617,0.75724201323011,2218279,13369401,NA,"high_signal",FALSE,0.001,3000,80,5,5,20
1633020,"one_se",0.75,0.583609700962134,0.112453764563577,0.580880240353876,0.610869765034994,0.655664021131165,0.689691577803569,0.702769461960124,0.689565757867881,0.0299895246811189,0.598983571445397,0,164.222184228886,4.10782519111308e-15,0,0.634942927237563,0.978811176698616,0.744205768743617,0.75724201323011,2218279,13369401,NA,"high_signal",FALSE,0.001,3000,80,5,5,20
1633021,"min",0.75,0.614268644276168,0.115810339196112,0.615367271463804,0.6408322959651,0.681323692815041,0.704805197052932,0.718816036692548,0.707677759941857,0.0254650245012963,0.613911367845632,0,510.339224919004,5.10702591327572e-15,0,0.549920799270127,0.988303711744758,0.74554507865974,0.741056638178469,2226001,13407735,NA,"high_signal",FALSE,0.001,3000,80,5,5,21
1633021,"one_se",0.75,0.591407680444533,0.115810339196112,0.591981201980107,0.622758194344824,0.669223819987458,0.694974071919374,0.711865240011877,0.699308888754582,0.0307769923647165,0.601554256462569,0,296.732174488102,3.99680288865056e-15,0,0.635658824851189,0.985342909774936,0.74554507865974,0.741056638178469,2226001,13407735,NA,"high_signal",FALSE,0.001,3000,80,5,5,21
1633022,"min",0.75,0.634377110130194,0.114359110532219,0.634950401054887,0.65762754842446,0.696224294525004,0.746522155871023,0.746432626947203,0.73546063775306,0.0226771473695727,0.629905232305299,0,431.873701637086,6.21724893790088e-15,0,0.504493229493337,0.986668088145405,0.754884180445661,0.816922381614358,2350564,13473062,NA,"high_signal",FALSE,0.001,3000,80,5,5,22
1633022,"one_se",0.75,0.609710452846128,0.114359110532219,0.610210739260118,0.637651817007969,0.68182913308277,0.728922290505777,0.737586259686508,0.724982071524279,0.0274410777478507,0.616843156022144,0,301.994873288541,4.88498130835069e-15,0,0.588402846988827,0.984104552350832,0.754884180445661,0.816922381614358,2350564,13473062,NA,"high_signal",FALSE,0.001,3000,80,5,5,22
1633023,"min",0.75,0.626344375434683,0.11508309946713,0.62430791510297,0.644225204432349,0.677124229229882,0.707110856782699,0.728781121844498,0.715895836795202,0.019917289329379,0.622895128927025,0,210.689690119928,5.10702591327572e-15,0,0.492759893693019,0.989455610982732,0.747425258403738,0.75275439871705,2271355,13655707,NA,"high_signal",FALSE,0.001,3000,80,5,5,23
1633023,"one_se",0.75,0.599640286194897,0.11508309946713,0.597584502246354,0.623304695271924,0.663291129103198,0.690533376088946,0.720505126132606,0.705830098121668,0.0257201930255702,0.608560136839664,0,164.845851972893,3.10862446895044e-15,0,0.59108448523823,0.985221189082188,0.747425258403738,0.75275439871705,2271355,13655707,NA,"high_signal",FALSE,0.001,3000,80,5,5,23
1633024,"min",0.75,0.646813001342324,0.116952977513539,0.649136453305447,0.668511713928342,0.701127035552152,0.744249686035071,0.752750395912135,0.740983509317924,0.0193752606228951,0.627331339915454,0,687.849072279618,5.32907051820075e-15,0,0.518327442462604,0.982654031643298,0.757632624452768,0.799796012862949,2198433,13447728,NA,"high_signal",FALSE,0.001,3000,80,5,5,24
1633024,"one_se",0.75,0.623516052211363,0.116952977513539,0.625644021981942,0.649552716061075,0.687853537656548,0.730450499585628,0.746286570521102,0.732819867864342,0.0239086940791324,0.61567464687895,0,448.805110319266,5.10702591327572e-15,0,0.598070524455766,0.97854880735449,0.757632624452768,0.799796012862949,2198433,13447728,NA,"high_signal",FALSE,0.001,3000,80,5,5,24
1633025,"min",0.75,0.586809702566364,0.111553402951735,0.589647462212547,0.611047917539247,0.642803362195937,0.677173434218383,0.676160772941479,0.667013427204271,0.0214004553266995,0.597402069508995,0,219.467877749542,4.88498130835069e-15,0,0.586326675920431,0.986448984523075,0.735997226743688,0.726301471057097,2293812,13510953,NA,"high_signal",FALSE,0.001,3000,80,5,5,25
1633025,"one_se",0.75,0.563456724766796,0.111553402951735,0.565539476773561,0.592414742109491,0.630115050988514,0.66406800973574,0.670064716128153,0.659080165070318,0.0268752653359293,0.583816858577674,0,152.677033707135,4.66293670342566e-15,0,0.672287803936459,0.983581267451264,0.735997226743688,0.726301471057097,2293812,13510953,NA,"high_signal",FALSE,0.001,3000,80,5,5,25
1633026,"min",0.75,0.645619260919662,0.11744184072464,0.646822189090851,0.671095654452786,0.712812685237236,0.75603864187582,0.756353580435191,0.745115211091351,0.0242734653619349,0.632167254689377,0,350.645266743984,4.88498130835069e-15,0,0.474134732854431,0.987095978516378,0.754929095883993,0.796012921811948,2268626,13406723,NA,"high_signal",FALSE,0.001,3000,80,5,5,26
1633026,"one_se",0.75,0.622144272184232,0.11744184072464,0.623508786705543,0.652115392377173,0.698780963418091,0.741438716293049,0.748467462831594,0.735817458106215,0.0286066056716299,0.619957772964722,0,220.83704890531,4.44089209850063e-15,0,0.553167327487623,0.984382631842546,0.754929095883993,0.796012921811948,2268626,13406723,NA,"high_signal",FALSE,0.001,3000,80,5,5,26
1633027,"min",0.75,0.584674804398823,0.111482897393073,0.585793715337275,0.604976361174811,0.634063922712936,0.649019331800413,0.668442223883934,0.660928567909001,0.0191826458375355,0.6025986445791,0,197.51254354792,5.99520433297585e-15,0,0.642632860608346,0.985068004203497,0.737199440844432,0.640727166748239,2237074,13534284,NA,"high_signal",FALSE,0.001,3000,80,5,5,27
1633027,"one_se",0.75,0.562322518156221,0.111482897393073,0.563415360042664,0.587504352041047,0.622101130420427,0.641774025169068,0.663492310653298,0.654356223562271,0.0240889919983829,0.589525845135526,0,119.778355310796,3.99680288865056e-15,0,0.734057276519295,0.979757338569945,0.737199440844432,0.640727166748239,2237074,13534284,NA,"high_signal",FALSE,0.001,3000,80,5,5,27
1633028,"min",0.75,0.642174335195582,0.120144205626023,0.643758756851766,0.666840719387252,0.703655750917464,0.727477566748535,0.745316657812618,0.733780207444626,0.0230819625354861,0.614639049996922,0,394.511073917638,3.99680288865056e-15,0,0.517909901999161,0.983545177064497,0.756009803909363,0.728538077188234,2241598,13426814,NA,"high_signal",FALSE,0.001,3000,80,5,5,28
1633028,"one_se",0.75,0.61609666523024,0.120144205626023,0.617314588582095,0.646563295825299,0.690704529561256,0.717107684631922,0.738485839307194,0.725031598741828,0.0292487072432047,0.601461632848163,0,235.038424458078,4.44089209850063e-15,0,0.6055826589014,0.979496206278264,0.756009803909363,0.728538077188234,2241598,13426814,NA,"high_signal",FALSE,0.001,3000,80,5,5,28
1633029,"min",0.75,0.593352912878313,0.11084070782397,0.593385198644724,0.613664042021539,0.644858468614038,0.669343836437764,0.687776859689203,0.676495663741122,0.0202788433768145,0.606031569610713,0,220.101487972465,4.2188474935756e-15,0,0.573479829699255,0.987122827972721,0.737568098567155,0.689472058011216,2247585,13389886,NA,"high_signal",FALSE,0.001,3000,80,5,5,29
1633029,"one_se",0.75,0.567576331167488,0.11084070782397,0.567516995731918,0.593391949454254,0.630893207976517,0.658329321011311,0.680062498335591,0.667073100223366,0.0258749537223361,0.591724516093318,0,159.816644414576,4.2188474935756e-15,0,0.662821107421879,0.984326876978369,0.737568098567155,0.689472058011216,2247585,13389886,NA,"high_signal",FALSE,0.001,3000,80,5,5,29
1633030,"min",0.75,0.616499059740052,0.112960677886945,0.61371756219143,0.635649053261491,0.670258028876334,0.689634988940397,0.721638837835684,0.708325910210753,0.0219314910700605,0.612109832904576,0,220.520477534932,4.88498130835069e-15,0,0.474729221384572,0.990234542404695,0.741693976248355,0.700577637082385,2230587,13375861,NA,"high_signal",FALSE,0.001,3000,80,5,5,30
1633030,"one_se",0.75,0.594129694589601,0.112960677886945,0.59155069762393,0.617996997273271,0.657651822409429,0.683239619813107,0.714342996735386,0.699359021260011,0.0264462996493412,0.599911503243545,0,174.673708838093,4.2188474935756e-15,0,0.555479931866305,0.987643425330497,0.741693976248355,0.700577637082385,2230587,13375861,NA,"high_signal",FALSE,0.001,3000,80,5,5,30
1633031,"min",0.75,0.640707184811408,0.11799666792228,0.639053817610474,0.660786314397427,0.697722013505408,0.734807028095054,0.747628594856269,0.737012881681166,0.0217324967869531,0.629569369648372,0,540.798048100916,5.77315972805081e-15,0,0.517789577512823,0.982728437954297,0.758825225954632,0.783602465567999,2137034,13464501,NA,"high_signal",FALSE,0.001,3000,80,5,5,31
1633031,"one_se",0.75,0.617413585892691,0.11799666792228,0.615706250912243,0.642370758719572,0.685433508475036,0.722982099716359,0.740828352440537,0.72893748438588,0.0266645078073294,0.617588461968169,0,383.82881889688,3.99680288865056e-15,0,0.598648295264082,0.97853389999943,0.758825225954632,0.783602465567999,2137034,13464501,NA,"high_signal",FALSE,0.001,3000,80,5,5,31
1633032,"min",0.75,0.619368450241601,0.114752807191258,0.621513846855523,0.641846029059276,0.675471387629273,0.697718358701524,0.721990862705923,0.710450674507356,0.0203321822037532,0.623181821999486,0,257.241129331084,3.99680288865056e-15,0,0.500917486825173,0.991347775905654,0.74469337805259,0.728235856887561,2224332,13634735,NA,"high_signal",FALSE,0.001,3000,80,5,5,32
1633032,"one_se",0.75,0.595883624034175,0.114752807191258,0.597820711108764,0.623520878573189,0.66372949576338,0.687280087991849,0.717046641274316,0.704053201786171,0.025700167464425,0.610064612796269,0,169.077428474505,5.77315972805081e-15,0,0.592983258986554,0.987510925254772,0.74469337805259,0.728235856887561,2224332,13634735,NA,"high_signal",FALSE,0.001,3000,80,5,5,32
1633033,"min",0.75,0.671818445428855,0.118509626110143,0.671508043709858,0.69599727255048,0.740779474513294,0.773400094070425,0.797947795961923,0.784067551142154,0.0244892288406222,0.646474332107957,0.000333333333333343,1001.001001001,4.44089209850063e-15,0,0.433459680102553,0.98816679165154,0.765010154656865,0.821911297864278,2289302,13529311,NA,"high_signal",FALSE,0.001,3000,80,5,5,33
1633033,"one_se",0.75,0.64803167967027,0.118509626110143,0.647992402289899,0.676695026883808,0.726695472507192,0.75959871550424,0.789648748611392,0.77427799659619,0.028702624593909,0.635304893256853,0.000333333333333343,1001.001001001,3.10862446895044e-15,0,0.516962191694558,0.984585515909718,0.765010154656865,0.821911297864278,2289302,13529311,NA,"high_signal",FALSE,0.001,3000,80,5,5,33
1633034,"min",0.75,0.613909487554789,0.115396955301074,0.612627234853733,0.634581369080697,0.668877961247818,0.69977585105509,0.709659203387869,0.699670909064946,0.0219541342269638,0.609709320495594,0,153.446884904982,5.77315972805081e-15,0,0.586462049496883,0.983105599807507,0.74588284637474,0.746329980462014,2310649,13417151,NA,"high_signal",FALSE,0.001,3000,80,5,5,34
1633034,"one_se",0.75,0.589589144507426,0.115396955301074,0.588333923935414,0.615445788411108,0.6555600216749,0.68744437167089,0.703068488479396,0.69128493864113,0.0271118644756935,0.596706258620614,0,115.221248041024,4.44089209850063e-15,0,0.679537419800549,0.97770677157931,0.74588284637474,0.746329980462014,2310649,13417151,NA,"high_signal",FALSE,0.001,3000,80,5,5,34
1633035,"min",0.75,0.662667762542119,0.121334958844084,0.661089955661263,0.686860451253068,0.731891717796855,0.783144194548085,0.777408498471113,0.766898676233594,0.0257704955918047,0.636019008362365,0,777.951405360028,4.88498130835069e-15,0,0.52733996054222,0.983464959687724,0.767674774256858,0.841480369280867,2313556,13353328,NA,"high_signal",FALSE,0.001,3000,80,5,5,35
1633035,"one_se",0.75,0.636869899908189,0.121334958844084,0.635612539157148,0.666380454419578,0.717370808851075,0.76694336623043,0.770225228250054,0.758113124323808,0.0307679152624298,0.623672132768785,0,402.611347174613,3.5527136788005e-15,0,0.62226025747345,0.977622919033546,0.767674774256858,0.841480369280867,2313556,13353328,NA,"high_signal",FALSE,0.001,3000,80,5,5,35
1633036,"min",0.75,0.59720851726611,0.113249840220821,0.600236344137781,0.621770882149299,0.654658877149071,0.672232755605878,0.687986166349498,0.678204900053278,0.0215345380115182,0.604308421163511,0,262.905943578313,4.44089209850063e-15,0,0.571835778139251,0.987970765434656,0.738459572032235,0.709483618327944,2320916,13511470,NA,"high_signal",FALSE,0.001,3000,80,5,5,36
1633036,"one_se",0.75,0.572957669660867,0.113249840220821,0.575254132400474,0.602754276074727,0.642458654567731,0.661939292023442,0.683131039928363,0.671367491466218,0.027500143674253,0.590799208335846,0,166.197826876091,3.99680288865056e-15,0,0.667729469246276,0.983565076377737,0.738459572032235,0.709483618327944,2320916,13511470,NA,"high_signal",FALSE,0.001,3000,80,5,5,36
1633037,"min",0.75,0.628774381784781,0.115788303658901,0.630003885187604,0.651727528849047,0.687577559909633,0.730000922667728,0.73899945795461,0.729188049031426,0.021723643661443,0.62268096024222,0.000333333333333345,1001.001001001,3.5527136788005e-15,0,0.508166708012565,0.990192785826882,0.750798660243809,0.777332804474172,2213832,13447326,NA,"high_signal",FALSE,0.001,3000,80,5,5,37
1633037,"one_se",0.75,0.6080777810637,0.115788303658901,0.609585141428724,0.634928795952302,0.674856733997589,0.718485496703559,0.733466637742641,0.72215770356979,0.0253436545235786,0.611719991406068,0.000333333333333345,1001.001001001,3.33066907387547e-15,0,0.591798990980937,0.987316982840447,0.750798660243809,0.777332804474172,2213832,13447326,NA,"high_signal",FALSE,0.001,3000,80,5,5,37
1633038,"min",0.75,0.608423130975995,0.111718596260094,0.607343025555586,0.624467689212434,0.652149703500124,0.667994108484293,0.711842653788143,0.697922128006704,0.0171246636568485,0.6178100130957,0.000333333333333335,1001.001001001,5.10702591327572e-15,0,0.525304737327917,0.990875762269394,0.739433801733238,0.67963561535629,2254285,13531443,NA,"high_signal",FALSE,0.001,3000,80,5,5,38
1633038,"one_se",0.75,0.583598421384115,0.111718596260094,0.582123501980798,0.60461762322826,0.638886690062819,0.65875863139456,0.702696298218474,0.687526214607854,0.0224941212474612,0.603719910605476,0.000333333333333335,1001.001001001,4.44089209850063e-15,0,0.62438305038335,0.987454499153318,0.739433801733238,0.67963561535629,2254285,13531443,NA,"high_signal",FALSE,0.001,3000,80,5,5,38
1633039,"min",0.75,0.613156538630613,0.113383891858583,0.615991730663944,0.636184370110058,0.667699024249698,0.714759177043667,0.714015935668009,0.70275497541375,0.0201926394461135,0.609481795587986,0.000333333333333344,1001.001001001,6.66133814775094e-15,0,0.506154215615823,0.988722855808375,0.739872968282923,0.769974233274164,2212446,13453748,NA,"high_signal",FALSE,0.001,3000,80,5,5,39
1633039,"one_se",0.75,0.589539101793887,0.113383891858583,0.59172992707839,0.617062306377477,0.654572381619142,0.699451166800765,0.706854018214282,0.693854789352251,0.0253323792990877,0.59689067710333,0.000333333333333344,1001.001001001,5.10702591327572e-15,0,0.593499390431119,0.986649469816542,0.739872968282923,0.769974233274164,2212446,13453748,NA,"high_signal",FALSE,0.001,3000,80,5,5,39
1633040,"min",0.75,0.639492527185938,0.119087792662986,0.643898983500333,0.66141879665017,0.690188174152124,0.700650884353471,0.73891601274236,0.726539318279338,0.017519813149838,0.621513945196619,0,190.65951692922,5.77315972805081e-15,0,0.527480067611975,0.984838873770468,0.753840814714481,0.726894039657021,2175906,13487853,NA,"high_signal",FALSE,0.001,3000,80,5,5,40
1633040,"one_se",0.75,0.614441067855825,0.119087792662986,0.618204695170865,0.641543337139021,0.67778517225995,0.690997929715224,0.733748704732362,0.719448965401583,0.0233386419681565,0.608283734733105,0,119.204517218759,6.66133814775094e-15,0,0.621381538261178,0.979537400859353,0.753840814714481,0.726894039657021,2175906,13487853,NA,"high_signal",FALSE,0.001,3000,80,5,5,40
