"arm","sudo","sudo_mi","T_U_plug","T_W_plug","T_U_os","T_W_os","PL_OS","B_total","B_X","B_D","B_D_first","B_X_first","direct_treat_err","mean_lambda","mean_nz","d_selected","min_p","min_q","oracle","n","p","seed"
"unpen",1.3365037366501,1.34305031667527,1.41902646711914,1.41986297440768,1.29372943536266,1.28827476593595,1.30369522306261,-0.0892232660656006,-0.0470331284212352,-0.0421901376443654,-0.0434544321472328,-0.0692110135511398,-0.0804938763277146,0.0467654386478789,5,1,0.400765201647022,0.113624964479767,1.26183537340391,1000,500,1011260
"pen",1.41605527312828,1.41994043057937,1.33208900352868,1.33203812570916,1.50186653074171,1.51029132790324,1.50471413635475,-0.111849919528287,-0.0233330486488025,-0.0885168708794842,-0.0901142355106965,-0.0404518559123038,-0.167880579556502,0.0270987347239881,48.4,1,0.173645421828921,0.0386827224739331,1.55594628058388,1000,500,1011261
"unpen",1.58820609204803,1.59855092720302,1.70888250656748,1.70888176549912,1.50241727588091,1.49237181791746,1.50687555821702,0.0569109295710231,-0.0545131924557811,0.111424122026804,0.111965902023151,-0.0689703850430559,0.208808084413061,0.0283591900195448,41.4,1,0.196211629408267,0.0363955059198874,1.55594628058388,1000,500,1011261
"pen",1.32681137686625,1.33822653001029,1.18479375448973,1.18508834532602,1.46191429470972,1.47754596869759,1.47169030714936,-0.213470582025626,-0.053718954958248,-0.159751627067378,-0.170742783330465,-0.0684718298505148,-0.314745173585196,0.0352842637509285,18.6,1,0.296273985734465,0.115013866006021,1.51218661571822,1000,500,1011262
"unpen",1.48854284273225,1.51131141748865,1.5837588476891,1.58405662410426,1.49203295260433,1.49313979223085,1.48424939182144,-0.0434520250431645,-0.0870812764526007,0.0436292514094361,0.0460599608858839,-0.0999078992708668,0.0844201618251247,0.03929281621326,12,1,0.28261919228333,0.105954814313026,1.51218661571822,1000,500,1011262
"pen",1.58981558076989,1.59321566267295,1.40633129044429,1.40630810720772,1.71901072877128,1.72906938031135,1.75481672943775,-0.12770076223585,-0.0809403284209142,-0.0467604338149357,-0.0500780855820259,-0.0981536463771321,-0.0933274483772385,0.0396072637467951,9.4,1,0.284098522733728,0.104301854182709,1.69478812219855,1000,500,1011263
"unpen",1.80586038192794,1.81213673500005,1.87787811009347,1.87767990059881,1.7544053205253,1.74297058170737,1.75948235150192,0.0827890818165992,-0.111960294919254,0.194749376735853,0.203695223679373,-0.129091858610821,0.377817074119061,0.0430705268302228,7.8,1,0.253058695527409,0.077479072373378,1.69478812219855,1000,500,1011263
"pen",1.16399485158721,1.15134918240627,0.980437763616023,0.980792282854224,1.23932191806268,1.23108631124684,1.26414708406599,-0.309360153509164,-0.0645909276427362,-0.244769225866428,-0.275283427057351,-0.0829984555806331,-0.519710157492531,0.0408012717058067,13.6,1,0.236389102398825,0.0910971300427667,1.25236282083445,1000,500,1011264
"unpen",1.32168941420044,1.3197798681462,1.40681047293087,1.40694307713524,1.25406245618748,1.23418308525837,1.26433438565355,-0.142889659501596,-0.0984965444984213,-0.044393115003175,-0.0496726703432385,-0.11708387510873,-0.0932295590899268,0.0456849041328676,10.8,1,0.224040541742462,0.0805471231099426,1.25236282083445,1000,500,1011264
"pen",1.59886854502704,1.60726464777163,1.46101120203514,1.46102853864084,1.75957573693004,1.73346828392356,1.74484041425302,-0.111200729073146,-0.0910782605752154,-0.0201224684979308,-0.0217896331051081,-0.108868136153174,-0.0400319411004328,0.0404981298198306,9.2,1,0.354586300244835,0.130545437105861,1.73720260079927,1000,500,1011265
"unpen",1.82440107881858,1.83151118836641,1.95006664651785,1.95014078687992,1.8038374646895,1.75142568633379,1.73234245342846,0.108212512645346,-0.122908577542799,0.231121090188145,0.242927562257227,-0.141260168789494,0.449449049389638,0.0449643086945609,6,1,0.326022946295411,0.103730686165208,1.73720260079927,1000,500,1011265
"pen",1.46727057445512,1.48156988790534,1.34084902126907,1.34063741272317,1.5849446226903,1.61743554707946,1.62413876359535,-0.145052801697429,-0.0668099143064272,-0.0782428873910021,-0.082775995888373,-0.0801213842326467,-0.158661593368207,0.0335273892661143,21.2,1,0.176993071477347,0.0754887526281672,1.61672217415395,1000,500,1011266
"unpen",1.63825613456629,1.66111488565393,1.7528824272507,1.75271018266385,1.60713938055334,1.62203233422115,1.63412013098988,0.0258724432205231,-0.100886153304294,0.126758596524817,0.134063474822236,-0.114690221707292,0.25345705833906,0.0355474001330651,18.2,1,0.202794060106404,0.0816109640197495,1.61672217415395,1000,500,1011266
"pen",1.21688952503329,1.22703189303429,1.07861504770937,1.07756364780009,1.32501023644661,1.35005320008129,1.39383441122209,-0.243959730844802,-0.0318714196653689,-0.212088311179433,-0.224817252260892,-0.0455914889311062,-0.420884974808587,0.0332493418381443,25.8,1,0.1854630571606,0.0563756558450116,1.34289503252266,1000,500,1011267
"unpen",1.38988624787013,1.41253923636387,1.49334622800382,1.49227050767664,1.35824565892591,1.36633595206415,1.39559319919777,-0.0637786410897074,-0.0612773249221781,-0.00250131616752929,-0.00294542430334186,-0.0730658620407848,-0.00615611406011904,0.0339474064107684,22.6,1,0.178917396936915,0.0478979057588068,1.34289503252266,1000,500,1011267
"pen",1.18805156791647,1.15867850623284,1.02746996814268,1.02881213519841,1.26331030046221,1.2691750317449,1.30323219338792,-0.27798279132968,-0.039878413989224,-0.238104377340456,-0.256432642982743,-0.0529172289279523,-0.472289141258035,0.0361317725497568,16.2,1,0.238634240961109,0.112596841196593,1.23027928252796,1000,500,1011268
"unpen",1.35220424119664,1.34346651074581,1.45493010912574,1.45619108293017,1.30148152233415,1.28962565295315,1.31283010471099,-0.102863692415686,-0.0803693221750986,-0.0224943702405873,-0.0240260407741018,-0.0919364673518745,-0.0447593067686192,0.0379742492458162,13.4,1,0.266346757214205,0.0913927155780271,1.23027928252796,1000,500,1011268
"pen",1.49315449629627,1.51010542080958,1.36596361778151,1.36632502531814,1.65454576385099,1.65388856875135,1.67316413671555,-0.141146874851351,-0.0739046124271218,-0.067242262424229,-0.0715780577293359,-0.0878149751255538,-0.134238437188887,0.036794318373539,12.2,1,0.245522070053213,0.0914833943671858,1.67963844851326,1000,500,1011269
"unpen",1.6903618452125,1.7172637621239,1.82085988181715,1.82113286467568,1.69621512079981,1.66861756872996,1.67712392809745,0.0575024702087262,-0.10568256289371,0.163185033102436,0.171759367480288,-0.120020469628075,0.320676062752727,0.0377291536238089,10.8,1,0.230323535458687,0.0812932708033659,1.67963844851326,1000,500,1011269
"pen",1.41014109123656,1.44738055275609,1.27776719452826,1.27764473609564,1.58631008662133,1.59044389103408,1.58662604822614,-0.180228054059593,-0.0695792531982319,-0.110648800861361,-0.119856490552036,-0.0836674019878355,-0.222313541592669,0.0338757736091674,20,1,0.259132536580769,0.0881791636033081,1.56589470830037,1000,500,1011270
"unpen",1.58068523495362,1.62899392035747,1.68132638639794,1.68136838314976,1.62000046760236,1.62314027838392,1.59701747491224,-0.00885681137877257,-0.100520972655086,0.0916641612763138,0.0980145397759228,-0.115390900619076,0.181325242324623,0.0381640206853952,13.6,1,0.240888720404725,0.0749400389516641,1.56589470830037,1000,500,1011270
"pen",1.42039347847669,1.4189750798755,1.24922247894436,1.24908128456219,1.525197871017,1.55165659185649,1.54915319534221,-0.200556085749918,-0.0756640219311771,-0.124892063818741,-0.135640891137634,-0.0923329072600517,-0.251126139579551,0.03951302582143,9.8,1,0.291106153979249,0.11173241106462,1.57133090023524,1000,500,1011271
"unpen",1.6091015648249,1.60899208850438,1.70228630655202,1.7018736272644,1.52045391849767,1.53992217133402,1.54402904767215,-0.0109529026640742,-0.112426325467315,0.101473422803241,0.108513893400137,-0.130162599397902,0.201847190867483,0.0464234824528815,5.8,1,0.280037727933594,0.0957075439475098,1.57133090023524,1000,500,1011271
"pen",1.17667002737172,1.18716777530506,1.01150975205571,1.01135077523815,1.30032674314546,1.31336864245871,1.34848809303092,-0.2739489004294,-0.0250526480753715,-0.248896252354029,-0.262378246973057,-0.0458393012998973,-0.488363287469377,0.0378254841704722,12.2,1,0.327308082051612,0.0901173404612571,1.31800380892882,1000,500,1011272
"unpen",1.35951588747031,1.37226654963526,1.43985760021221,1.43964954580179,1.34104311895456,1.33219904300969,1.35572847689752,-0.0930847738433768,-0.062351950240623,-0.0307328236027538,-0.0322759948148429,-0.0780895894669027,-0.0600351791036713,0.0380387874178462,12.2,1,0.321082588138673,0.0767398105496336,1.31800380892882,1000,500,1011272
"pen",1.41852226574115,1.40574973529393,1.26388570803405,1.26376644530536,1.4923018119921,1.4998275032427,1.51167613147973,-0.19746535046774,-0.0817699708730417,-0.115695379594698,-0.126322837300545,-0.0983549968280823,-0.23628358084052,0.0348128837306635,19.2,1,0.300150427136816,0.100412078060598,1.48631411331551,1000,500,1011273
"unpen",1.57379224703959,1.57237036812251,1.65650240603061,1.65637940114072,1.5157568903222,1.50951069215166,1.51686868557749,-0.0410387670337973,-0.118338219801727,0.0772994527679292,0.0846735274669176,-0.136418097720756,0.156364014281308,0.0403889937606653,10.6,1,0.307437137360755,0.117855144905577,1.48631411331551,1000,500,1011273
"pen",1.26704252896105,1.28794360660919,1.15575453269186,1.15570365173915,1.3699174680067,1.39701995064074,1.39541333483318,-0.21433239451479,-0.0374862702680879,-0.176846124246702,-0.185723475800309,-0.0583675944968257,-0.34381341924219,0.0346241393443293,18,1,0.237756302126188,0.075036927792507,1.35332591564395,1000,500,1011274
"unpen",1.43055517547089,1.46348866984963,1.56162969199635,1.56163704007794,1.38730265626529,1.39470587026676,1.40584489953316,-0.0459033945688441,-0.0781460601535801,0.032242665584736,0.0336862239996442,-0.0954129953503168,0.0618921770235541,0.041090190541298,11,1,0.262922509155705,0.0824353876242159,1.35332591564395,1000,500,1011274
"pen",1.5454441833485,1.57745269023555,1.42730730631266,1.42756845881867,1.68069602770789,1.69862792132845,1.68988815803996,-0.11028936162173,-0.0736288564394291,-0.0366605051823006,-0.039633466133233,-0.088397701775706,-0.0733234155323841,0.0332943349664168,28.2,1,0.203521380694074,0.0565965624577161,1.75747890252134,1000,500,1011275
"unpen",1.72109158928081,1.75912297975972,1.83103305564346,1.8310396933064,1.69714884672782,1.70021485292098,1.69733148379764,0.0646537823475928,-0.103805371427192,0.168459153774785,0.177787313613513,-0.120326888513688,0.330781446194933,0.0357671133598204,23.4,1,0.195293318783056,0.0491057064904036,1.75747890252134,1000,500,1011275
"pen",1.22534831449989,1.23725618987832,1.03773451849802,1.03767866364143,1.38225511477893,1.38086194754763,1.39297178687834,-0.274587182673188,-0.041960867531924,-0.232626315141264,-0.248898436039523,-0.0625496997315463,-0.46269052325799,0.0432550959608421,5.2,1,0.322059963110756,0.147890825894193,1.35185905628025,1000,500,1011276
"unpen",1.41357780760977,1.43077327152049,1.4992072584913,1.49919106733884,1.42053886928323,1.39857962454952,1.39753401348118,-0.0837756985069358,-0.083031335642131,-0.000744362864804837,-0.000707050351515867,-0.0995838587554528,-0.00108842132069046,0.0453377941122172,4.8,1,0.337915576132593,0.127754949535206,1.35185905628025,1000,500,1011276
"pen",1.13324743259166,1.15437938819392,0.994553026534457,0.994570587414735,1.28401151708076,1.29382314047089,1.28701815211851,-0.271814864373664,-0.015405879870835,-0.256408984502829,-0.269024684667016,-0.0369467788202671,-0.505637467688696,0.0349580525667405,20.6,1,0.24933129129939,0.0561714899696585,1.20706863506396,1000,500,1011277
"unpen",1.29550832272097,1.32780148782843,1.39486856059033,1.3948556562593,1.32441762195091,1.31393595625047,1.29575490025683,-0.107415990478776,-0.0533757405046403,-0.0540402499741352,-0.0564562591543419,-0.0705549937822997,-0.105351749427508,0.0359661347591128,18,1,0.25977583169348,0.0573452371925106,1.20706863506396,1000,500,1011277
"pen",1.09440350219227,1.10655155056597,0.917486944015171,0.91758820998211,1.27791155145772,1.27573294290907,1.28373705458034,-0.305129142656858,-0.00692390634911598,-0.298205236307742,-0.314768579409121,-0.0290013066166762,-0.58252262052552,0.0343129742852314,19.6,1,0.200369952369444,0.059607254918224,1.23565634107508,1000,500,1011278
"unpen",1.24565381134488,1.27270259902401,1.29646296882956,1.29665183366094,1.31850824068322,1.30853294471984,1.29591458476544,-0.148946508741616,-0.0437510059380513,-0.105195502803564,-0.109917784838817,-0.0614445462286501,-0.203518001340741,0.0361701985724813,17.4,1,0.182259733477113,0.0601736598564777,1.23565634107508,1000,500,1011278
"pen",1.70284854528722,1.70364892821858,1.55309939190479,1.552642464797,1.86135472001245,1.88246817292734,1.89142025501948,-0.0424398126913786,-0.0696622224209998,0.0272224097296212,0.02842001297525,-0.0870889307625714,0.0522799002055492,0.0326433407213282,26.4,1,0.206634399120713,0.0721000303704558,1.82317365287577,1000,500,1011279
"unpen",1.90894608917041,1.91408006231817,1.99055533064494,1.99035019157048,1.8633753450981,1.88040925285023,1.88448376390842,0.154535060333213,-0.103687398237794,0.258222458571007,0.265000244637987,-0.122310205365987,0.489477603862228,0.039147209718673,19.4,1,0.187296753384915,0.053357551404667,1.82317365287577,1000,500,1011279
"pen",1.3804934773149,1.41213761693316,1.27390172803727,1.27387049798441,1.55038226058201,1.54060420528395,1.58067415421686,-0.163948880190356,-0.0498650894370517,-0.114083790753305,-0.120480682181464,-0.065357899174932,-0.226441682640434,0.0365756042631503,16.4,1,0.23761345013259,0.0806040271873078,1.50766831216646,1000,500,1011280
"unpen",1.57642635765618,1.61628357077489,1.72359671269838,1.72353163272026,1.59143047895209,1.55118476032449,1.58626473864885,0.0332573510794492,-0.0814349293266774,0.114692280406127,0.117993689711776,-0.095890827497924,0.223125737218456,0.0379448312281836,15,1,0.228601865550897,0.0847686200934708,1.50766831216646,1000,500,1011280
"pen",1.54754879836146,1.59416833675305,1.42700945470313,1.42740946175357,1.73581932642506,1.74433645110864,1.76122989512798,-0.0978173390737788,-0.0600387513016555,-0.0377785877721233,-0.0398316472261924,-0.0764446242361244,-0.0734108396241539,0.0311619347799904,29.6,1,0.259336915682882,0.0612951495079988,1.6771415245291,1000,500,1011281
"unpen",1.72152803589239,1.78086595127347,1.82255774865047,1.82294127293883,1.77297655639181,1.76634596668574,1.76553465075773,0.0780128734183141,-0.0903548935440095,0.168367766962324,0.173210522043303,-0.105878036774233,0.322338242598638,0.0332767324117643,23.4,1,0.250306598428445,0.0621163798217297,1.6771415245291,1000,500,1011281
"pen",1.49569035653159,1.48128208250849,1.33015466209352,1.33049884659431,1.62710390921706,1.63389653965686,1.6543947582181,-0.147990308407211,-0.0623621337908409,-0.0856281746163705,-0.091027457453527,-0.077303840573562,-0.170045644951355,0.0332290080997425,27.8,1,0.171947300915696,0.0803852115362228,1.66815522535337,1000,500,1011282
"unpen",1.67124159744709,1.66594913783025,1.74195517464915,1.74199439449866,1.64968515077544,1.64447961135409,1.65281124740675,0.0275144206135152,-0.0962095701734245,0.12372399078694,0.129453201785431,-0.110254612586071,0.241881278123635,0.0363520275218024,20.4,1,0.172159199694688,0.0828450300039931,1.66815522535337,1000,500,1011282
"pen",1.41916679681583,1.42499345316964,1.28403618443617,1.28397344281588,1.50465747099299,1.52574649550029,1.53706797222732,-0.169133493473483,-0.0594358380698258,-0.109697655403657,-0.117142327332151,-0.0754018674897712,-0.216426810051882,0.0336608749061207,23.2,1,0.290507977212808,0.0861327678227964,1.51888537973039,1000,500,1011283
"unpen",1.59212495773893,1.60548528405075,1.70327117846542,1.70337786323657,1.50629978243002,1.50561154795487,1.54362789293851,0.010492267655386,-0.093996262738579,0.104488530393965,0.109259113417038,-0.109944907085534,0.202723693077131,0.0375371300133195,13.6,1,0.305514942264362,0.0802152531125613,1.51888537973039,1000,500,1011283
"pen",1.28216650251029,1.28561033151656,1.12141973568841,1.12108178558699,1.42233518146794,1.42823126405257,1.4403370554051,-0.21946886183125,-0.0217728563905175,-0.197696005440733,-0.205382524604437,-0.0411200436785336,-0.378880210939653,0.0320553973891031,25.4,1,0.254789546530865,0.0773110971715563,1.42113060731392,1000,500,1011284
"unpen",1.44122209064556,1.45803478962843,1.50061777171922,1.50049380041143,1.45014525264001,1.45061386959982,1.44673515750809,-0.0564215622231501,-0.0564418647146259,2.03024914757766e-05,6.24588749950781e-05,-0.0719256917904279,0.000381243305946422,0.0341256804062867,21.2,1,0.251416754927608,0.0660208917911306,1.42113060731392,1000,500,1011284
"pen",1.22000787754038,1.22006062429237,1.0203601830414,1.02023837221245,1.37213749345582,1.38887202808643,1.39314937634687,-0.267248679770298,-0.0252778325911719,-0.241970847179126,-0.256284842767552,-0.0459149267307207,-0.479453987762416,0.0397618260105931,11,1,0.29303798730993,0.0879880839722933,1.32907363362451,1000,500,1011285
"unpen",1.40226441786261,1.41156564491014,1.46083531556091,1.46071504142817,1.40573396412039,1.41038792950545,1.40273565727423,-0.0827877601129439,-0.0633228668017488,-0.0194648933111951,-0.0203881061857604,-0.0798528591815041,-0.0385801156802437,0.0403998046927956,8.4,1,0.280489425808526,0.0832926975741687,1.32907363362451,1000,500,1011285
"pen",1.62706227391067,1.60909356017869,1.46160466707501,1.46178530719358,1.7617197776331,1.76723926704313,1.78489441585781,-0.0907520528374866,-0.072316196807062,-0.0184358560304246,-0.0197429084214234,-0.0837856337093578,-0.0375689212288204,0.0333221844220979,21.6,1,0.22812303249896,0.0746548647044532,1.89098366592765,1000,500,1011286
"unpen",1.82007686576106,1.81200551605245,1.89597630734503,1.89621689481701,1.8092067196636,1.79666124279354,1.79698727645839,0.10139973843712,-0.103710290077804,0.205110028514924,0.213293384301297,-0.115434643927349,0.396875921584999,0.034653192834309,18.4,1,0.235665415220001,0.0700382509737842,1.89098366592765,1000,500,1011286
"pen",1.57945267059013,1.57073627873251,1.42281308179934,1.42333452850348,1.70215600716589,1.70735748902892,1.70948301566771,-0.0944760885014383,-0.0556772327257204,-0.038798855775718,-0.040966326755661,-0.0697006419416306,-0.0767575017292752,0.0295979411204492,33,1,0.206634109609838,0.0585185428121684,1.77349796438633,1000,500,1011287
"unpen",1.75766600253241,1.7518801766847,1.80315316487507,1.80358089241006,1.72889237053145,1.72085054676165,1.71700580626424,0.0782116486562025,-0.079932122230122,0.158143770886324,0.162456137024267,-0.0938036348697648,0.303572756181138,0.0300014473968188,30,1,0.194960896440406,0.0499849925247901,1.77349796438633,1000,500,1011287
"pen",1.25265194633661,1.24391668754943,1.09276142161637,1.09285787083991,1.37838310004845,1.38894571003347,1.38838044819358,-0.233405673212461,-0.0206821093949026,-0.212723563817558,-0.221613995637039,-0.0392591103674406,-0.407192186710912,0.0310557674398861,29.6,1,0.248403098356635,0.0758206308512284,1.328986030011,1000,500,1011288
"unpen",1.40909801999705,1.41229638973232,1.46382704361924,1.46392545063607,1.39779796469409,1.40277845818519,1.38894240224995,-0.0725942985613744,-0.0535915379376758,-0.0190027606236986,-0.0193191692608124,-0.0694031704229961,-0.0361168432756842,0.0317040097311584,28.8,1,0.231889449420227,0.0642292564635726,1.328986030011,1000,500,1011288
"pen",1.44489301203917,1.46843797027126,1.29455307532396,1.29453456870988,1.58553809818301,1.61978145436194,1.64158189834319,-0.15042326087962,-0.0434319155319818,-0.106991345347638,-0.110562817190529,-0.0655643708937901,-0.205545045089769,0.0421304548822904,7.2,1,0.304923309666327,0.100070954595821,1.59698921675942,1000,500,1011289
"unpen",1.68597853166342,1.7176895072901,1.82728901613095,1.82711703691179,1.6127736438322,1.6220183666945,1.645383404671,0.0876037634750301,-0.0858515076634288,0.173455271138459,0.17626788658101,-0.104517586264513,0.326871719368291,0.046580312054324,4.6,1,0.342492137854692,0.0960194571464946,1.59698921675942,1000,500,1011289
"pen",1.54546690472609,1.55075791536867,1.40486127421992,1.40494762041562,1.66469054247475,1.66382782017997,1.65509249995398,-0.113579502146855,-0.06566312964741,-0.0479163724994452,-0.0505781405823695,-0.0830060520989094,-0.0951162735713997,0.0339418919547099,21.8,1,0.277903120398163,0.0851874151602467,1.67171228347493,1000,500,1011290
"unpen",1.71886759098113,1.73940083698113,1.82012677716665,1.8199307290676,1.67906241984823,1.65928300665187,1.65881242261099,0.0631591322663431,-0.100311066534194,0.163470198800538,0.170389666457386,-0.116601757410384,0.319979940982031,0.0366049818784333,16.4,1,0.270490643651169,0.0816878203750104,1.67171228347493,1000,500,1011290
"pen",1.56011626992948,1.55410824591911,1.42183740226861,1.42182152309633,1.72120974066257,1.72150839574631,1.72102046263801,-0.0762303290843859,-0.0348327854476905,-0.0413975436366953,-0.0419221830728804,-0.0510028267760352,-0.0781969660902738,0.0311624652814775,22.6,1,0.203823421711487,0.04373696517487,1.66652287132124,1000,500,1011291
"unpen",1.76173774387363,1.76358836256996,1.84837452587972,1.84838732767928,1.77294380323148,1.74487353212869,1.71876450878174,0.120812548258286,-0.0668181657554586,0.187630714013745,0.188544014612507,-0.0809641260825164,0.348337657776751,0.0312240919236463,21.2,1,0.18133448302716,0.032114823294872,1.66652287132124,1000,500,1011291
"pen",1.38102660877301,1.38592350816315,1.23245135111863,1.23237752500295,1.52674197612164,1.54052252732354,1.55757225486345,-0.174508480381189,-0.0366081137097333,-0.137900366671455,-0.144587506903908,-0.0484918574428201,-0.267136864900686,0.0320255496178811,21.8,1,0.178598709151445,0.0513382400776413,1.51274475359696,1000,500,1011292
"unpen",1.5504534038177,1.57111243192549,1.6262925262199,1.62612557066948,1.58038343644436,1.57863439693086,1.57906408912442,-0.00215926534005849,-0.0679415189597064,0.0657822536196479,0.0678724428506702,-0.0781958328658715,0.126677528402331,0.0326018289250232,22.6,1,0.16556035004119,0.0531243942627897,1.51274475359696,1000,500,1011292
"pen",1.48759772469826,1.48498297284896,1.35521637754531,1.35444241545593,1.59557861805264,1.60919889629733,1.6378075476108,-0.14486185859804,-0.0720793888630784,-0.0727824697349614,-0.0783619588587945,-0.0797613514282974,-0.145018848926033,0.0328167022942505,22.6,1,0.195204862122657,0.0978684176227535,1.65948235830262,1000,500,1011293
"unpen",1.66192627198142,1.68064935038134,1.77682237200442,1.77579509699758,1.63944835176506,1.64150949918285,1.6386276830902,0.0325023770081653,-0.106231183180149,0.138733560188314,0.1482369286889,-0.117602876747328,0.276353441383383,0.0356493534091369,18.8,1,0.200184446765026,0.0872128409727706,1.65948235830262,1000,500,1011293
"pen",1.45871969165664,1.46637362789476,1.32020949623753,1.32070868589023,1.5780352120916,1.58191166487774,1.5981804298421,-0.152238543914556,-0.0618108135547352,-0.0904277303598204,-0.096210976176974,-0.077545376220105,-0.179906857348426,0.034551059828137,24.4,1,0.232249661238454,0.0856233394473474,1.54341567051451,1000,500,1011294
"unpen",1.64984896783193,1.6653786963038,1.75544961886385,1.75574414353742,1.59981548183868,1.59253595512468,1.59356001765188,0.0319070227731596,-0.0980869505121923,0.129993973285352,0.135935361238959,-0.114163577808148,0.255304217054562,0.0406226283888464,18.2,1,0.203462330034309,0.0714917204460048,1.54341567051451,1000,500,1011294
"pen",1.29440437940618,1.32195653091995,1.14458091699106,1.14465883036691,1.43790524573324,1.44404661471898,1.46527500647256,-0.247269489713195,-0.0744285679885733,-0.172840921724622,-0.19011326998286,-0.0929350663582644,-0.355103131788749,0.0389269462310992,13.6,1,0.325694656640674,0.145064594395148,1.35834566738177,1000,500,1011295
"unpen",1.46326228003102,1.50371021014585,1.57483518912773,1.57490887864941,1.46170667709745,1.45260450413508,1.47201755545389,-0.0735282803725331,-0.110837885345145,0.0373096049726117,0.04054439083872,-0.129816294927668,0.0751836810109737,0.0446989807395894,6.6,1,0.309929181703575,0.136364432865166,1.35834566738177,1000,500,1011295
"pen",1.567927719005,1.58985418101647,1.48868525675896,1.48860992670387,1.68669299598763,1.68872656380727,1.65859051844165,-0.0638807452168333,-0.0587884987642279,-0.00509224645260536,-0.00555541264792827,-0.0776809087104486,-0.0110804196773933,0.0280696506689696,37.8,1,0.156678937650021,0.0630164378629967,1.65712268053175,1000,500,1011296
"unpen",1.73175503359987,1.76063410989968,1.8549862094728,1.85485268707972,1.71310064697161,1.6946623169999,1.66530460516563,0.095081537341857,-0.08833538603001,0.183416923371867,0.188667209934624,-0.107005122468134,0.355051099060852,0.0289275159683635,34.8,1,0.178376838752477,0.0670821991042074,1.65712268053175,1000,500,1011296
"pen",1.546348756193,1.5710090349917,1.44621498955054,1.4458080006177,1.65498154580393,1.6857081532016,1.70236469294048,-0.097387932992651,-0.0699212482139514,-0.0274666847786996,-0.0294092692772762,-0.0846816716662677,-0.0529628589022836,0.0358008264619691,17.6,1,0.324942157145835,0.117847678623561,1.71367193807058,1000,500,1011297
"unpen",1.74985425934588,1.78477850765262,1.91391884184393,1.91345222762384,1.64477903271787,1.6548266708327,1.69585031370499,0.110249986313147,-0.106208841384395,0.216458827697542,0.22279917478689,-0.121600498289592,0.414851176157915,0.0420095715194868,8.4,1,0.332598472650729,0.101795654827129,1.71367193807058,1000,500,1011297
"pen",1.32049557256281,1.33344920093825,1.16330391495661,1.16343269435657,1.49083567450555,1.50750604534806,1.5000501530623,-0.190475546566001,-0.0102392866152765,-0.180236259950725,-0.183066340984872,-0.0343242539256744,-0.337552004306293,0.0331638472187062,23,1,0.270016129232115,0.074882678990698,1.44172545821167,1000,500,1011298
"unpen",1.5134141420573,1.53341108986294,1.58489916940051,1.58509288732885,1.52762380246851,1.53457655673316,1.50799651515855,-0.000542646193082221,-0.0460991619685948,0.0455565157755126,0.0459169512394252,-0.0656095299378104,0.0841414169017954,0.034344580348074,21,1,0.246440267155921,0.0632308479557167,1.44172545821167,1000,500,1011298
"pen",0.975828343562228,0.967092957766633,0.822016617009578,0.821408091517207,1.05855929185155,1.06750822880971,1.07898987848127,-0.362816860871642,-0.036492586237965,-0.326324274633677,-0.359679368939761,-0.0526350567513795,-0.678233357504276,0.0325853375952089,29.8,1,0.266114778841035,0.0983879296422516,1.04405705097053,1000,500,1011299
"unpen",1.10661627218862,1.11675259983107,1.18190862224437,1.18115473975584,1.10549793857203,1.1035257851154,1.09189435953257,-0.226958156656982,-0.0732408547901692,-0.153717301866813,-0.168673621928451,-0.0881260977774765,-0.318202379256228,0.037908127277398,22.8,1,0.265738113709343,0.100514468339777,1.04405705097053,1000,500,1011299
"pen",1.42072585513978,1.44374409381966,1.32165247926936,1.32176180436607,1.53046681929626,1.53210407189041,1.53329204322018,-0.158576030438301,-0.0695876589661752,-0.0889883714721263,-0.0956319678053725,-0.0852047104258698,-0.178487596577494,0.0331921847023036,26,1,0.217593580578377,0.0876507897256109,1.60563218414268,1000,500,1011300
"unpen",1.58584246091005,1.61972085361927,1.72719683266954,1.72716979734114,1.55518458109746,1.5341976400414,1.53359672893352,0.0119596203964162,-0.102743736851367,0.114703357247783,0.12206751898452,-0.119760570205478,0.227131361495882,0.037902225413896,20.4,1,0.189454870732761,0.0730055385738243,1.60563218414268,1000,500,1011300
"pen",1.43258822578792,1.43407090037586,1.33251861062431,1.33253569838392,1.54597204233836,1.550172857527,1.58128379217027,-0.118282794215635,-0.0307887923571053,-0.0874940018585298,-0.0899748941430605,-0.0388917964645968,-0.167184401768602,0.023929673658454,31.4,1,0.191998499083361,0.0454190348644727,1.56729812200036,2000,1000,2011001
"unpen",1.56715911979488,1.57290273959512,1.63154128947705,1.63155694715057,1.5774177371035,1.56664512267799,1.58849068429375,0.0158692084890096,-0.0541367544195489,0.0700059629085586,0.0711430769426391,-0.0610461976564795,0.131915812490515,0.0241112166531751,30.4,1,0.196073048959944,0.0428028313547256,1.56729812200036,2000,1000,2011001
"pen",1.48658378095359,1.51144343226699,1.42357346012704,1.42319403408969,1.59107282111047,1.59593734548938,1.6204356521984,-0.111644599833855,-0.0729707813385774,-0.0386738184952774,-0.0410537344656534,-0.0867534672360774,-0.076272998931213,0.0269483983406838,23.4,1,0.258120160692218,0.0958961039772469,1.60516890871584,2000,1000,2011002
